frame_index,time_s,lead_arm_angle_deg,trail_elbow_angle_deg,lead_knee_angle_deg,trail_knee_angle_deg,shoulder_hip_separation_deg,head_to_hip_midpoint_dist,stance_width_dist,wrist_mid_x,wrist_mid_y,hand_height_norm,left_wrist_height_norm,right_wrist_height_norm,torso_line_angle_deg,left_elbow_angle_deg,right_elbow_angle_deg,mean_visibility,wrist_speed_norm_per_s
10,0.3327932098765432,164.45280697538712,84.68001774091194,78.60168981522384,99.94048873124765,0.7908929433724552,0.4096173027809347,0.302041649272366,0.32737262547016144,0.5526975393295288,0.4473024606704712,0.4814090132713318,0.4131959080696106,-51.906490765883724,164.45280697538712,84.68001774091194,0.7606762938878753,0.08948678676495375
11,0.3660725308641975,166.4230558210239,91.97875771343233,83.59337268927949,96.17174894054259,0.0555518160144004,0.4318034219292606,0.3355166769022937,0.3281257748603821,0.5539305508136749,0.4460694491863251,0.48352569341659546,0.4086132049560547,-51.51143951185158,166.4230558210239,91.97875771343233,0.7606644494967028,0.08935355531347323
12,0.39935185185185185,167.37339096036015,92.23293223264413,92.2728075221749,97.47547050256861,0.47971792109623834,0.4326694899399012,0.34077614029576503,0.32914307713508606,0.5552269518375397,0.4447730481624603,0.483734130859375,0.40581196546554565,-51.6863153380876,167.37339096036015,92.23293223264413,0.761104872055126,0.040613730102863815
13,0.43263117283950614,164.93366561928005,96.95889060553641,91.9959331395627,97.88351359443678,1.6248094511972795,0.4139668074151568,0.3336107454705284,0.3299991637468338,0.554678350687027,0.445321649312973,0.485717236995697,0.404926061630249,-51.54067784781296,164.93366561928005,96.95889060553641,0.7618190801956437,0.03598707562133551
14,0.4659104938271605,162.64761409972567,96.62421087390972,91.51878857850622,100.32723327463306,2.2972930134152136,0.3973639895738811,0.3330652588133299,0.3308557868003845,0.5539713501930237,0.4460286498069763,0.4867585301399231,0.40529876947402954,-51.205374823283734,162.64761409972567,96.62421087390972,0.7630495528380076,0.036022308092955396
15,0.4991898148148148,34.88743280779055,97.71835485327313,93.41606601547093,101.0791344112778,0.507261950345395,0.38782095619637275,0.36102429141454623,0.3316083997488022,0.5538188219070435,0.44618117809295654,0.4872337579727173,0.4051285982131958,-50.87707781648715,34.88743280779055,97.71835485327313,0.7646760102925878,0.03551310945645331
16,0.5324691358024691,165.20776466413304,96.91118593700966,107.26842827701523,103.83113749173368,1.631799310420945,0.42313489129261844,0.358662847207135,0.33146989345550537,0.5552628934383392,0.44473710656166077,0.48770058155059814,0.4017736315727234,-50.94579864604119,165.20776466413304,96.91118593700966,0.765545473180034,0.05070526613536929
17,0.5657484567901234,156.21648896563397,98.3479157144395,84.30210020041544,86.60132475915049,0.13066327429555713,0.422519260471834,0.382020072607065,0.33016276359558105,0.5561201572418213,0.4438798427581787,0.4853976368904114,0.40236204862594604,-50.311448354065526,156.21648896563397,98.3479157144395,0.7666222642768513,0.056587943602947215
18,0.5990277777777777,158.18295289404176,97.76126000951011,83.4492057190697,82.25742200943748,0.2510711866959525,0.42400220152061074,0.3763256986005175,0.3287305682897568,0.5593626499176025,0.44063735008239746,0.47911351919174194,0.402161180973053,-49.82318494923903,158.18295289404176,97.76126000951011,0.7682748423381285,0.07329412785862596
19,0.6323070987654321,160.49427834918583,100.81698408805715,75.1740165313613,77.26669636830717,1.2462202993297637,0.4464956837545369,0.37382200723981207,0.3278987556695938,0.5612795054912567,0.4387204945087433,0.4746832251548767,0.40275776386260986,-49.16431560370206,160.49427834918583,100.81698408805715,0.7668064979441238,0.08683157954874983
20,0.6655864197530864,143.39544866511042,99.17078325638963,66.62509601964761,77.55152529465042,1.0212878242738839,0.44286041153752764,0.3200065929339066,0.3285568952560425,0.5647656917572021,0.43523430824279785,0.4673120975494385,0.4031565189361572,-48.132971689100856,143.39544866511042,99.17078325638963,0.7652734502246885,0.08902046704217577
21,0.6988657407407407,142.030887961786,92.4486229289054,65.70188813060176,72.7770484707522,0.9130835888184095,0.43845501466100223,0.28155820352710503,0.3322107195854187,0.5641624629497528,0.4358375370502472,0.4683026075363159,0.40337246656417847,-47.01960208166063,142.030887961786,92.4486229289054,0.7657678066329523,0.07869854223012925
22,0.732145061728395,166.79641555416788,92.39633603849194,69.2907316257069,73.14289244956521,0.6542879537702788,0.43854414415422516,0.28525819572545785,0.3339654952287674,0.5633652210235596,0.43663477897644043,0.4684617519378662,0.40480780601501465,-45.83519966033381,166.79641555416788,92.39633603849194,0.7649541366280932,0.08127411917829193
23,0.7654243827160494,164.59358045047577,92.19241693712563,72.2070641189767,81.38472341993986,0.1826621519710443,0.40802260124349304,0.27852014258689034,0.3347080200910568,0.5650347173213959,0.4349652826786041,0.46422523260116577,0.4057053327560425,-45.60107881714623,164.59358045047577,92.19241693712563,0.7651612609624863,0.0636174275737405
24,0.7987037037037037,159.48369677558392,89.98484065244939,76.11014494857321,85.641248875197,0.49992603097504684,0.381998686812929,0.2745092429047241,0.33493442833423615,0.5625267922878265,0.43747320771217346,0.4670634865760803,0.4078829288482666,-45.595829948511216,159.48369677558392,89.98484065244939,0.7641600043033109,0.050273106330712664
25,0.831983024691358,144.18756902819928,87.78363142628808,80.12877800857812,94.33118683144158,0.7229554238415119,0.36920677889465703,0.2723815162174063,0.33517831563949585,0.5630856454372406,0.4369143545627594,0.4623638987541199,0.4114648103713989,-45.95204065211918,144.18756902819928,87.78363142628808,0.7638087243293271,0.05520351045079319
26,0.8652623456790123,137.44837710488727,86.2255569879591,80.05704117948494,96.2603992313324,1.0381842393485954,0.3674214950868683,0.2741836855737777,0.33402496576309204,0.5621536672115326,0.4378463327884674,0.46319669485092163,0.4124959707260132,-46.29303128134307,137.44837710488727,86.2255569879591,0.7635975719401331,0.04741799492953016
27,0.8985416666666667,80.48791553478907,89.08242234830271,73.27035162234233,90.44209713526824,0.46180169825859707,0.36974572950970064,0.290142552103196,0.33425068855285645,0.5594151616096497,0.44058483839035034,0.46867555379867554,0.41249412298202515,-46.550847868945915,80.48791553478907,89.08242234830271,0.764046091699239,0.04112190352480159
28,0.931820987654321,95.75426942319567,88.03941576144634,79.46438791038648,88.25003968206359,1.3486388566545031,0.3390846461431048,0.27499040727566243,0.3345891088247299,0.559005081653595,0.44099491834640503,0.4687458872795105,0.41324394941329956,-46.65595026249097,95.75426942319567,88.03941576144634,0.7648699848037778,0.0446242875647242
29,0.9651003086419753,166.86138618125904,89.65684084889688,77.80385036175655,88.86306383999617,0.47670217945540116,0.35760458159973085,0.2530806924435996,0.33326227962970734,0.5596389770507812,0.44036102294921875,0.4677220582962036,0.4129999876022339,-46.90338777394033,166.86138618125904,89.65684084889688,0.7650959503018495,0.04769508865648779
30,0.9983796296296296,166.53167749983982,92.38869615153703,80.02887920403217,93.7114331894742,0.1771773997231776,0.345461983576119,0.2513884965799063,0.33236055076122284,0.5588585734367371,0.44114142656326294,0.46808451414108276,0.4141983389854431,-47.39137100586997,166.53167749983982,92.38869615153703,0.7640235008615436,0.045655065939824935
31,1.031658950617284,171.78773768277523,92.97691458240939,78.98496417796927,90.281498803411,0.12668138609780044,0.3602025262334691,0.23951942809713733,0.33240552246570587,0.5568652749061584,0.44313472509384155,0.4709658622741699,0.4153035879135132,-47.81385624555443,171.78773768277523,92.97691458240939,0.7620982040058483,0.04891934665840542
32,1.0649382716049383,166.1401689174972,88.87289664180733,78.57329506936765,94.70056207059486,0.021788602383878697,0.35286304555139125,0.24805959101505687,0.33270907402038574,0.5544761419296265,0.44552385807037354,0.47190845012664795,0.4191392660140991,-48.274546642268156,166.1401689174972,88.87289664180733,0.7610966357769389,0.08204599491903374
33,1.0982175925925926,157.24272058456498,93.94028818635623,76.86296184399541,92.98213257605708,0.4140424362731494,0.35901714665383866,0.24807866443322515,0.3333805650472641,0.5553154349327087,0.44468456506729126,0.4713450074195862,0.41802412271499634,-48.21807777725573,157.24272058456498,93.94028818635623,0.7600166122570182,0.08651020545618897
34,1.1314969135802468,175.0868793755626,88.60054479563516,76.97110351126327,99.29997922093614,0.7630844275516324,0.3824910047888923,0.25973090262011667,0.33679282665252686,0.5492233335971832,0.4507766664028168,0.48381900787353516,0.4177343249320984,-47.92223818047,175.0868793755626,88.60054479563516,0.7589873775388255,0.07654675383537088
35,1.1647762345679011,171.65962820764716,90.2776909617661,76.33087746454574,96.29896270911743,1.0612478350224706,0.38590267938625117,0.26114246304667804,0.33829498291015625,0.5504436492919922,0.4495563507080078,0.48179709911346436,0.41731560230255127,-47.360626527178894,171.65962820764716,90.2776909617661,0.7593256011605263,0.06937140376229399
36,1.1980555555555554,176.23862176870367,90.73137627283576,73.93748155171171,92.93901057987156,0.6824429462698731,0.3912599802045864,0.26075928346525723,0.338134765625,0.5501483976840973,0.4498516023159027,0.48216819763183594,0.4175350069999695,-47.57942979747271,176.23862176870367,90.73137627283576,0.75938295392376,0.08512538139103569
37,1.2313348765432097,178.6400868911146,89.62061560595593,74.85784588608465,99.36440982180419,0.4913513415506827,0.38189746762947163,0.25882273981843024,0.3380897343158722,0.5513619482517242,0.44863805174827576,0.4774690866470337,0.4198070168495178,-47.68360256314862,178.6400868911146,89.62061560595593,0.7586888826706193,0.06712246888241923
38,1.2646141975308642,175.17663529281944,91.67227547430824,71.3351585830073,97.32784604621537,0.675846965235138,0.39188553885880745,0.2634038925120678,0.3381367027759552,0.5550579130649567,0.44494208693504333,0.470453143119812,0.41943103075027466,-47.49812245848538,175.17663529281944,91.67227547430824,0.7588882166327853,0.06561465390905342
39,1.2978935185185185,177.58158352003548,90.42656327099463,70.55397343741629,93.62475373234012,0.15349556214474092,0.3989219985290256,0.25804967380664445,0.3389527201652527,0.551155298948288,0.44884470105171204,0.47922009229660034,0.41846930980682373,-47.2348785054883,177.58158352003548,90.42656327099463,0.7609451796972391,0.0671964719488597
40,1.3311728395061728,174.84341969332658,88.28233284388041,70.81125114493699,90.70447149858072,0.541596421887192,0.3560112766965527,0.26397226546288816,0.33965252339839935,0.5496230721473694,0.4503769278526306,0.4820684790611267,0.4186853766441345,-47.11025509144488,174.84341969332658,88.28233284388041,0.761817338114435,0.0786117626466552
41,1.3644521604938271,172.86946625679153,89.49323580317774,73.44737083636043,92.85670475406489,1.4648696122274885,0.3556375281369239,0.25799081906024324,0.33980438113212585,0.5490435063838959,0.4509564936161041,0.4827526807785034,0.41916030645370483,-47.2642533089411,172.86946625679153,89.49323580317774,0.7622286426750097,0.05958043358394342
42,1.3977314814814814,167.65378605382233,87.4629441717994,73.87283794798617,94.54029727693616,0.49084208089166736,0.3309547802915384,0.26003610516592346,0.34145499765872955,0.5464031398296356,0.4535968601703644,0.48700159788131714,0.4201921224594116,-47.66676757897442,167.65378605382233,87.4629441717994,0.7631148765936042,0.07658341052626609
43,1.4310108024691357,170.0456961973321,87.49561617135203,74.07199236570898,95.47328641291563,0.10474054732719651,0.34421669655622894,0.25989288622095585,0.3409745693206787,0.5466257929801941,0.4533742070198059,0.485958456993103,0.4207899570465088,-47.55267434616198,170.0456961973321,87.49561617135203,0.7639856142076579,0.0760133272891218
44,1.46429012345679,82.10236785174091,87.24393888279211,74.06449885959138,94.25334960025833,0.7927841798306758,0.3081074006054499,0.25967374554471406,0.3404283821582794,0.5534201264381409,0.44657987356185913,0.4720040559768677,0.4211556911468506,-47.6518701883442,82.10236785174091,87.24393888279211,0.76599409950502,0.09261544138683951
45,1.4975694444444443,74.67066055282399,85.57216782171024,72.96012891163338,94.40527586026006,1.0057558352345097,0.32140674983529055,0.2618596615496859,0.34097927808761597,0.5549112260341644,0.44508877396583557,0.4686695337295532,0.4215080142021179,-47.96868241057211,74.67066055282399,85.57216782171024,0.7677720114588737,0.08183502180726854
46,1.5308487654320988,58.17418225514943,82.06511043847344,69.81587928131559,89.54946058016832,1.6323155996040555,0.31808392849845774,0.283581086037464,0.34120817482471466,0.5582650899887085,0.4417349100112915,0.45950847864151,0.423961341381073,-48.438162597426036,58.17418225514943,82.06511043847344,0.7714322085181872,0.09089843228508726
47,1.564128086419753,64.21963749122219,83.8980426691732,66.57362017329936,90.83414433146693,1.948880441441986,0.31866573842567913,0.2973494623557222,0.34156540036201477,0.5595358610153198,0.4404641389846802,0.4563823342323303,0.42454594373703003,-48.95701543845045,64.21963749122219,83.8980426691732,0.7744044252868855,0.0529363151170188
48,1.5974074074074074,61.417072635655465,84.61088910972529,70.11453703701154,93.20256157843616,2.511404150370339,0.3223015800229,0.3015859754848942,0.3396255671977997,0.5601595640182495,0.4398404359817505,0.4547472596168518,0.42493361234664917,-48.88444711535098,61.417072635655465,84.61088910972529,0.7754449758565787,0.04369563420663026
49,1.6306867283950617,63.74032866200613,85.63334961879977,68.11444416131481,85.06629112396928,2.8750443090261797,0.32293401164910296,0.3220532525302184,0.3399483561515808,0.5597783923149109,0.4402216076850891,0.45608192682266235,0.42436128854751587,-49.10428226347045,63.74032866200613,85.63334961879977,0.7778234556317329,0.03717184006917876
50,1.663966049382716,75.2697068208632,88.91633328266853,69.37413702750725,86.90216837525192,2.9946465388234174,0.33361887528137285,0.2843650038143571,0.33990171551704407,0.5598013699054718,0.4401986300945282,0.45849907398223877,0.4218981862068176,-48.70880604589813,75.2697068208632,88.91633328266853,0.7780188109838602,0.048655786534078586
51,1.6972453703703703,70.8606365304872,89.04967704198495,77.5673661798193,87.78797200031737,3.285239036884093,0.33409053027265784,0.24394880157252308,0.33913037180900574,0.5619428157806396,0.43805718421936035,0.4548964500427246,0.4212179183959961,-48.239022688545475,70.8606365304872,89.04967704198495,0.7808624397624623,0.09546659686572123
52,1.7305246913580246,69.12287119360332,90.14379415402358,77.68446977915528,86.52874045325241,3.8050724154643376,0.3583112197623327,0.24299060886639987,0.33591653406620026,0.5616110563278198,0.4383889436721802,0.45569896697998047,0.4210789203643799,-47.79520637222987,69.12287119360332,90.14379415402358,0.7827355778127005,0.10413502084772558
53,1.7638040123456789,51.9428744227641,91.87518258126106,80.8477442615234,87.86424203849415,3.488694360088857,0.35859949197282476,0.26182077397719133,0.3356337696313858,0.551788330078125,0.448211669921875,0.475793719291687,0.420629620552063,-47.01543318144207,51.9428744227641,91.87518258126106,0.782618486745791,0.11629613850966394
54,1.7970833333333334,32.17360284786261,97.63806088648936,77.16265076587824,83.56073598571555,3.3716003307658298,0.3583630828995105,0.26857376480589373,0.3355803042650223,0.5498471856117249,0.45015281438827515,0.48330408334732056,0.41700154542922974,-46.788829090119414,32.17360284786261,97.63806088648936,0.7831529175693338,0.11171825685608967
55,1.8303626543209877,33.15557837364078,100.3066386923044,73.70407176115319,85.19478970299461,2.4963851164054915,0.3677500774610558,0.27111097361224984,0.33595092594623566,0.547804981470108,0.45219501852989197,0.48945462703704834,0.4149354100227356,-47.400918860665755,33.15557837364078,100.3066386923044,0.7853672287680886,0.12338672435962197
56,1.863641975308642,39.23446794970555,97.59864557735068,60.75583943998493,72.05163598762043,1.5560367214784208,0.41021724789331426,0.25910516552506585,0.3345213681459427,0.5473052561283112,0.45269474387168884,0.49153363704681396,0.4138558506965637,-47.47432921517823,39.23446794970555,97.59864557735068,0.7883106596542128,0.23945066196098014
57,1.8969212962962962,63.25604405640521,94.52056381512293,54.542408943084936,62.181477815588735,1.9869144298196488,0.4148382345468758,0.28497516301444714,0.32994045317173004,0.5497073531150818,0.4502926468849182,0.48961400985717773,0.4109712839126587,-48.71860387473336,63.25604405640521,94.52056381512293,0.7919958852457277,0.269188776695729
58,1.9302006172839505,75.6339100045785,110.86625917370041,44.41416149961363,53.875305691227084,1.2998461348341834,0.4734409448838847,0.35700742142219155,0.31835778057575226,0.5764458775520325,0.42355412244796753,0.4359666705131531,0.411141574382782,-50.23909374359439,75.6339100045785,110.86625917370041,0.7993588420477781,0.27698079726866764
59,1.9634799382716048,73.7102190575024,112.79651988801294,42.97909614540538,58.69942523150071,1.1441547043969251,0.445398875528122,0.3529146068151294,0.31302012503147125,0.5808029770851135,0.4191970229148865,0.427112877368927,0.41128116846084595,-51.38762751130726,73.7102190575024,112.79651988801294,0.8076680112968792,0.34525512340970543
60,1.9967592592592591,72.28704401078214,112.12715224176094,49.04977359050036,64.71931346119621,2.43552675691393,0.45383366570860073,0.34709060323635027,0.31144994497299194,0.5778187215328217,0.42218127846717834,0.4326121211051941,0.4117504358291626,-53.311407543935736,72.28704401078214,112.12715224176094,0.8144607485243769,0.38377190329516947
61,2.0300385802469134,69.50226261769198,119.3126256653776,58.330650250549596,57.508989595631554,3.471462097723048,0.36002071309731803,0.3039172513864242,0.30288906395435333,0.5682022273540497,0.4317977726459503,0.43627554178237915,0.4273200035095215,-55.79763115668781,69.50226261769198,119.3126256653776,0.819357974059654,0.26997247291261695
62,2.063317901234568,66.4057851459223,107.78981945664628,64.54882096523903,80.07276486712612,2.859265300089106,0.3507537803583565,0.29186280954294125,0.29154713451862335,0.5658584237098694,0.4341415762901306,0.43674594163894653,0.4315372109413147,-58.67880394572936,66.4057851459223,107.78981945664628,0.8248926581758441,0.3027818465991628
63,2.096597222222222,91.10213488108771,148.14118289524112,55.18710171819663,69.23748819503203,2.967953228215322,0.39522379294682036,0.37469857090428094,0.2821500599384308,0.5618824362754822,0.4381175637245178,0.44032514095306396,0.4359099864959717,-61.71076447851318,91.10213488108771,148.14118289524112,0.8307812773820126,0.31538449488524606
64,2.1298765432098765,112.3996261833481,134.33157077902723,56.15182143421813,71.37304066507495,3.4945950620439987,0.3634196854295183,0.3437775797378972,0.27260810136795044,0.5540426075458527,0.44595739245414734,0.44639068841934204,0.44552409648895264,-65.02768624946599,112.3996261833481,134.33157077902723,0.8335999268474001,0.3310411328918693
65,2.1631558641975306,121.4609978488248,146.6713489673329,68.0087671621831,64.85022452192956,4.60995779447137,0.30710664009746985,0.5106147539195015,0.26717111468315125,0.55345019698143,0.44654980301856995,0.445107638835907,0.4479919672012329,-70.02603443718236,121.4609978488248,146.6713489673329,0.8391080995400747,0.37126046143636116
66,2.196435185185185,133.17590896531644,143.1258331342579,126.50374978148504,53.44278702542918,6.7569303731046375,0.3041239195561678,0.5061833848646607,0.2521934509277344,0.5495378375053406,0.4504621624946594,0.44715774059295654,0.4537665843963623,-75.33924393821505,133.17590896531644,143.1258331342579,0.8474613455208865,0.4252437934096755
67,2.2297145061728396,127.67090864762432,142.62319135578892,131.8598342503896,61.77205560872909,7.411449647235941,0.30146392717470477,0.4028589204365838,0.23417899012565613,0.5464693307876587,0.4535306692123413,0.4507032632827759,0.45635807514190674,-78.87429882874703,127.67090864762432,142.62319135578892,0.8567522384903647,0.43098584001362555
68,2.2629938271604937,128.2331286539383,144.129491421955,144.38258696405074,60.18947414934861,7.902344927654383,0.2887360868177552,0.44220803023599703,0.21782393753528595,0.5364381670951843,0.4635618329048157,0.46088749170303345,0.4662361741065979,-80.37763902139689,128.2331286539383,144.129491421955,0.8634265182596265,0.5114917340855416
69,2.296273148148148,138.1345896475759,124.86025067638663,151.27613327583126,51.235041245845224,6.73638827602349,0.3487666474243309,0.5292400337446521,0.21487514674663544,0.523464024066925,0.47653597593307495,0.47567158937454224,0.47740036249160767,-83.10322805111869,138.1345896475759,124.86025067638663,0.8681721064177427,0.47240820019883684
70,2.3295524691358023,140.8733943235514,127.77023333609033,159.4992915843726,50.67380236779102,6.439832000286856,0.3878278349828226,0.6298595963304411,0.2124655470252037,0.5047534704208374,0.4952465295791626,0.4883764982223511,0.5021165609359741,-84.99679664794895,140.8733943235514,127.77023333609033,0.8715607596166206,0.7523547121678866
71,2.362831790123457,153.92109221298455,133.79037039828128,159.45860424906493,41.014097192749496,6.3035664810068965,0.4366629348730807,0.6566569153818669,0.2116803675889969,0.49581103026866913,0.5041889697313309,0.49862903356552124,0.5097489058971405,-85.16745145685677,153.92109221298455,133.79037039828128,0.8758375906583035,0.7717271283482682
72,2.396111111111111,162.15849313849424,143.03557660485015,151.69706328785398,27.836667727702604,5.974565834820851,0.5448498141776138,0.7061668718175703,0.15234816074371338,0.46961942315101624,0.5303805768489838,0.5267647206783295,0.5339964330196381,-86.74640380835068,162.15849313849424,143.03557660485015,0.8833024140560266,0.7888931039095884
73,2.4293904320987654,166.04597427225997,143.836139476373,157.73065547951464,29.419436442815783,6.205185734311556,0.471991982543515,0.7329483938637276,0.13002502918243408,0.4715878367424011,0.5284121632575989,0.5277266800403595,0.5290976464748383,-87.57300262965813,166.04597427225997,143.836139476373,0.8896195527279016,0.7355932421014177
74,2.4626697530864194,163.81905407650095,161.1279123762194,161.26250634167872,31.224312625515033,4.844520050913104,0.44025209488621597,0.7239440244899131,0.11669895052909851,0.4624442011117935,0.5375557988882065,0.5354984998703003,0.5396130979061127,-87.80259243853818,163.81905407650095,161.1279123762194,0.8947286605834961,0.7504868499924401
75,2.495949074074074,159.10142512147553,154.31344445439396,160.3829919201732,35.64272198674481,4.130037113507683,0.38151484969908933,0.6849886695516202,0.1225062906742096,0.45430798828601837,0.5456920117139816,0.5459794104099274,0.5454046130180359,-90.43607057331548,159.10142512147553,154.31344445439396,0.8980377912521362,0.39085730306754785
76,2.5292283950617285,161.57358897369463,154.80077625357012,160.6937686399354,34.815779735684615,3.9146028551766676,0.38348136020717355,0.6880098298580175,0.12567061930894852,0.4432986229658127,0.5567013770341873,0.5546426773071289,0.5587600767612457,-93.14685908494602,161.57358897369463,154.80077625357012,0.902211050192515,0.27594877611900515
77,2.5625077160493825,152.9398761870197,164.43585891711194,164.90212717837713,42.239343454817714,4.628285423044986,0.3430734804296853,0.7014570429853265,0.1240248754620552,0.43856140971183777,0.5614385902881622,0.5581451058387756,0.5647320747375488,-93.62491798794197,152.9398761870197,164.43585891711194,0.9040843103871201,0.23644123864298122
78,2.595787037037037,163.40368839700355,167.3542090782668,164.1698518797845,50.22851556407797,4.686502223865432,0.36282382659802836,0.6689043228598198,0.1255171149969101,0.44149281084537506,0.5585071891546249,0.5465766489505768,0.5704377293586731,-93.5921535692746,163.40368839700355,167.3542090782668,0.9006624402421893,0.2966552729855451
79,2.629066358024691,155.1750856400958,161.8314403006784,160.4765547410587,49.380023129355195,5.802021155446141,0.35156654318903496,0.6171548640030258,0.1232505589723587,0.4321771115064621,0.5678228884935379,0.565223753452301,0.5704220235347748,-94.24725591274209,155.1750856400958,161.8314403006784,0.903053186156533,0.33106782858646405
80,2.6623456790123456,163.2649699247252,161.88996443158138,164.56725537965642,57.71406158316644,5.4263873819809305,0.30404191136840164,0.6298247970934678,0.14288336783647537,0.4360727220773697,0.5639272779226303,0.5593464374542236,0.568508118391037,-93.22057239842451,163.2649699247252,161.88996443158138,0.8977052334583167,0.34972875686113275
81,2.6956249999999997,166.51307796992484,155.3118149554871,162.84236213777723,56.13443074652772,5.13316742384859,0.31425313011664874,0.596354592744242,0.15932698547840118,0.4410528689622879,0.5589471310377121,0.553319662809372,0.5645745992660522,-92.38175757406614,166.51307796992484,155.3118149554871,0.8954860604170597,0.3461644656724957
82,2.7289043209876542,154.78549807865022,152.81901764109284,163.25990952330872,63.48585712859133,4.980137543918374,0.2841060545274256,0.5660654262801971,0.16707494854927063,0.44348277151584625,0.5565172284841537,0.5485813021659851,0.5644531548023224,-91.98020711658674,154.78549807865022,152.81901764109284,0.8918870244965409,0.3154851219159995
83,2.7621836419753083,147.68855977149425,156.60476310005203,164.99900736059652,58.964251450505955,5.010491253118289,0.309399817965399,0.5925640300319867,0.1685844585299492,0.44124865531921387,0.5587513446807861,0.5500262081623077,0.5674764811992645,-91.6367188348877,147.68855977149425,156.60476310005203,0.8907442291577657,0.20103343458453402
84,2.795462962962963,159.67036640393218,158.57682731421352,167.03568949195608,61.9442901617553,5.350682998430159,0.2884031068679161,0.6090407494731084,0.17300136387348175,0.44201286137104034,0.5579871386289597,0.5481114983558655,0.5678627789020538,-91.55211775608761,159.67036640393218,158.57682731421352,0.8868656609997605,0.10080926250931309
85,2.8287422839506173,160.16745319885175,159.54507638894378,167.21755147566864,65.02246993669388,5.573074422040349,0.2950684710587356,0.6485630715856072,0.1721087321639061,0.44163019955158234,0.5583698004484177,0.5488482117652893,0.567891389131546,-91.98056817170965,160.16745319885175,159.54507638894378,0.8836959130836256,0.15146764832747148
