frame_index,time_s,shooting_elbow_angle_deg,shooting_knee_angle_deg,wrist_height_norm,guide_hand_distance,shoulder_alignment_deg,shooting_wrist_height_norm,guide_wrist_height_norm,max_wrist_height_norm,shoulder_mid_height_norm,hip_mid_y,ankle_mid_y,body_center_x,body_center_y,stance_width_dist,mean_visibility,wrist_speed_norm_per_s,body_speed_norm_per_s,shot_form_score
25,0.8331625683060109,136.2751947918156,128.68046266247362,0.6419190466403961,0.11139152919936603,22.98200033459122,0.6419190466403961,0.6309591233730316,0.6419190466403961,0.7237406522035599,0.37653058767318726,0.4955919533967972,0.4981512278318405,0.37653058767318726,0.08230557024873726,0.8721179284832694,0.14228400106119704,0.14673997466940916,0.7997696158284459
26,0.8664890710382513,136.02846916406364,137.4892280180625,0.6441960334777832,0.09224678010514924,23.691689013869535,0.6441960334777832,0.6361787915229797,0.6441960334777832,0.7245973199605942,0.37571272253990173,0.497816801071167,0.5028166621923447,0.37571272253990173,0.08682206536806628,0.8639189582882505,0.1449275714752527,0.1503528897925378,0.7991919890207071
27,0.8998155737704918,136.69236106651525,139.8326423885196,0.6457764208316803,0.11149760355444854,25.07204420995643,0.6457764208316803,0.6414721608161926,0.6457764208316803,0.7280774414539337,0.37273192405700684,0.49877941608428955,0.5071152746677399,0.37273192405700684,0.07895637553940779,0.8584832016265753,0.12958815151432027,0.13904213451815528,0.7982784513793807
28,0.9331420765027322,133.38346949950784,141.57366106985677,0.6469423472881317,0.11604935531174375,36.36416381256143,0.6469423472881317,0.6418810486793518,0.6469423472881317,0.7299229353666306,0.37108252942562103,0.4928686320781708,0.5125315487384796,0.37108252942562103,0.09167575831842786,0.8522202616388147,0.13063623425133003,0.130306379259638,0.7802101452726647
29,0.9664685792349726,132.53589673766317,155.90757983853155,0.6483953893184662,0.11618522204399988,34.85386282716178,0.6483953893184662,0.6424667835235596,0.6483953893184662,0.7300132662057877,0.3716709762811661,0.5015919804573059,0.5153391659259796,0.3716709762811661,0.10059064695543088,0.8447971163374005,0.1292827579405668,0.12822244952647105,0.7750953648136321
30,0.9997950819672131,131.95542245444636,167.92461916373188,0.6491763293743134,0.11664956170591989,22.24334586287648,0.6491763293743134,0.6478588581085205,0.6491763293743134,0.7298813313245773,0.37196971476078033,0.5001138746738434,0.5185405015945435,0.37196971476078033,0.07968186539842195,0.83876686881889,0.15851033742244006,0.11969555069056129,0.7806387815292118
31,1.0331215846994535,131.0894590705822,164.57648991766803,0.6518088281154633,0.13775996190759138,12.769206165809834,0.6518088281154633,0.6476182639598846,0.6518088281154633,0.7299229055643082,0.3732091188430786,0.502178817987442,0.5227512121200562,0.3732091188430786,0.08368134459922132,0.8344725740678383,0.20999189317514358,0.11333298569164997,0.7912723405668886
32,1.066448087431694,121.28518437114509,171.99137126444282,0.6606408953666687,0.16417939831133527,5.4728642161475705,0.6606408953666687,0.6511270105838776,0.6606408953666687,0.7297783195972443,0.37500256299972534,0.5101539492607117,0.5261128544807434,0.37500256299972534,0.0913189903423788,0.8325410706527305,0.25710694676543994,0.11633877674644062,0.750938663869327
33,1.0997745901639344,118.84309741978181,177.45739476024482,0.6739942133426666,0.1994327266774321,2.2187936757127034,0.6739942133426666,0.6581661701202393,0.6739942133426666,0.7295982986688614,0.37538255751132965,0.50919309258461,0.5306987762451172,0.37538255751132965,0.09713922370801242,0.8322600541692792,0.2748230419798581,0.1317829619259892,0.7426863427038564
34,1.1331010928961749,129.28320231121307,173.54412505926857,0.6844954490661621,0.2409629977333569,7.029839657603873,0.6844954490661621,0.6612858474254608,0.6844954490661621,0.7295035719871521,0.3759825825691223,0.5087589621543884,0.5340144038200378,0.3759825825691223,0.12579593431639322,0.8337925898306298,0.2685488151440213,0.12745274143119356,0.798804657383279
35,1.1664275956284154,137.56502223169875,170.6792689292827,0.6879355609416962,0.2585758446910516,11.548803859656914,0.6879355609416962,0.6651677489280701,0.6879355609416962,0.7272528260946274,0.37849561870098114,0.5133604109287262,0.5392292141914368,0.37849561870098114,0.10734017732335355,0.8331565554394866,0.24276389351150365,0.13477125721059952,0.8370792915628885
36,1.1997540983606556,150.57288361216146,173.05639519750702,0.6894240975379944,0.2346479802195902,18.835705999775826,0.6894240975379944,0.6738147139549255,0.6894240975379944,0.7256555110216141,0.3790421634912491,0.5114609003067017,0.5428560376167297,0.3790421634912491,0.11568137989953706,0.8329578073638858,0.19974124757357858,0.15366092944703535,0.8964383943396372
37,1.233080601092896,111.92052322785646,173.311979887915,0.690595269203186,0.210035772816877,24.651423310316915,0.690595269203186,0.6715195775032043,0.690595269203186,0.7241027653217316,0.3793729692697525,0.5110986530780792,0.54787477850914,0.3793729692697525,0.12052488021431947,0.8334817254182064,0.16867676944677096,0.16597329914347136,0.6723837154332338
38,1.2664071038251365,91.66554077517841,142.60023053937584,0.688335120677948,0.22525996218850766,99.15559785880748,0.688335120677948,0.6678838729858398,0.688335120677948,0.722608208656311,0.38347890973091125,0.5088209211826324,0.5544468760490417,0.38347890973091125,0.10307621463336532,0.8342522635604396,0.15097702022236437,0.14873894282332484,0.5545461103732561
39,1.299733606557377,96.14215001292547,150.505822214467,0.6860585808753967,0.24320045126338852,99.66210229107463,0.6860585808753967,0.6707748174667358,0.6860585808753967,0.7225864380598068,0.38276219367980957,0.5042649358510971,0.5598204135894775,0.38276219367980957,0.09743617339840077,0.8330688295942364,0.1609645114614001,0.15145417742040687,0.5824124090657837
40,1.3330601092896175,92.61309151756352,160.07380579356433,0.684400886297226,0.20766273928636664,9.105224220750472,0.684400886297226,0.6747803092002869,0.684400886297226,0.7231610715389252,0.38214564323425293,0.49826620519161224,0.5626714527606964,0.38214564323425293,0.1191649124742065,0.8338015763597055,0.1554796766475581,0.1422882397419754,0.5611610780918426
41,1.366386612021858,94.63205085556638,163.69318507954884,0.6799524426460266,0.17808882399949424,1.6919399780739468,0.6799524426460266,0.6780064404010773,0.6799524426460266,0.7241589725017548,0.37978416681289673,0.4960833042860031,0.5660477876663208,0.37978416681289673,0.1268736981634339,0.8309271714904092,0.14298958974062187,0.12639513763239607,0.5686304927864442
42,1.3997131147540984,99.48117146640753,164.92812663122766,0.6768806576728821,0.16643724638826093,3.894713987451752,0.6768806576728821,0.6793521046638489,0.6793521046638489,0.7249709367752075,0.37785351276397705,0.4954790472984314,0.5689698755741119,0.37785351276397705,0.12311015592876441,0.8289470331686916,0.13470714579219675,0.12052506435459638,0.5930853185510342
43,1.4330396174863387,100.14304460630115,167.7127540287116,0.6742824912071228,0.14531667309671722,9.892933667574454,0.6742824912071228,0.6766597330570221,0.6766597330570221,0.72700235247612,0.3748423904180527,0.49555452167987823,0.5730872750282288,0.3748423904180527,0.1178310144468519,0.8251524953679605,0.1297621168655865,0.12502691070614072,0.5952788828724601
44,1.4663661202185791,101.42502712692375,164.1307861754188,0.6730209589004517,0.14804508973492134,4.781506630357342,0.6730209589004517,0.67547407746315,0.67547407746315,0.7294358313083649,0.3736267685890198,0.49660953879356384,0.5773607194423676,0.3736267685890198,0.10813599342123086,0.8215243389660661,0.11584322072351882,0.11994208815302675,0.5982253391444099
45,1.4996926229508196,104.76019392872062,164.98431639382807,0.6733459532260895,0.1546198423392779,8.315297859580369,0.6733459532260895,0.6750255525112152,0.6750255525112152,0.7318061888217926,0.3709004372358322,0.4980018138885498,0.5798132121562958,0.3709004372358322,0.09973903764170618,0.818458575416695,0.11124030107947055,0.11987536660542648,0.6153731677056223
46,1.53301912568306,102.61420072638911,166.0764691423743,0.6732448637485504,0.13318375875776742,6.435857073600488,0.6732448637485504,0.6746550500392914,0.6746550500392914,0.7315700948238373,0.37114541232585907,0.4977933168411255,0.5830769538879395,0.37114541232585907,0.10019580226149712,0.8142600450100321,0.09768570120988584,0.10358246486693547,0.5993846032873498
47,1.5663456284153006,109.36669071238082,166.75830234177167,0.6734582781791687,0.13179991497541868,3.232373762050912,0.6734582781791687,0.67478808760643,0.67478808760643,0.7315737009048462,0.37156330049037933,0.4972139745950699,0.5865430235862732,0.37156330049037933,0.10807506525554386,0.8067466745322401,0.09838604985869018,0.09204909602085085,0.6371085411375005
48,1.599672131147541,118.41969378566104,165.7409231792853,0.6723533868789673,0.14657484646220253,0.49459111643565734,0.6723533868789673,0.67283496260643,0.67283496260643,0.732978418469429,0.37124399840831757,0.5004673898220062,0.5889075994491577,0.37124399840831757,0.1064391494922855,0.8017108810670448,0.10574467309457307,0.08872514107419018,0.6896105896264888
49,1.6329986338797815,125.90479285226677,165.4824245391157,0.6685357987880707,0.12225344591445848,2.7801919062193576,0.6685357987880707,0.6656270027160645,0.6685357987880707,0.7328980714082718,0.3713948577642441,0.5021207332611084,0.5914242267608643,0.3713948577642441,0.08892312823954743,0.7973828559572046,0.10546952912480682,0.08844643581588117,0.7311119301389241
50,1.6663251366120218,130.70717728859668,146.92198524757012,0.6664956212043762,0.10766429491592043,5.541408800153022,0.6664956212043762,0.6653409600257874,0.6664956212043762,0.7322657406330109,0.37099041044712067,0.502176970243454,0.5945110619068146,0.37099041044712067,0.10201700143727326,0.7953616308443474,0.108134703336634,0.09089715694077245,0.7585913959376384
51,1.6996516393442622,125.33818040101117,152.45466524762102,0.6666355729103088,0.11002986154545474,4.7194139949369855,0.6666355729103088,0.6626747250556946,0.6666355729103088,0.7313122898340225,0.3707357496023178,0.5018275380134583,0.5977274775505066,0.3707357496023178,0.09538694341588608,0.7929450971159068,0.11651347668007413,0.09234672348633757,0.7312772674540844
52,1.7329781420765027,127.53424652810007,149.7441349622586,0.6662284433841705,0.09316968732359282,3.417044985994039,0.6662284433841705,0.661485493183136,0.6662284433841705,0.7297596782445908,0.37091274559497833,0.501713901758194,0.601622998714447,0.37091274559497833,0.08664286141257511,0.7886998736948678,0.12241503186721635,0.1012139366791352,0.7452481013829431
53,1.7663046448087432,131.8151099846472,148.45376059730518,0.6631916761398315,0.09035162747568813,1.7103287745662783,0.6631916761398315,0.6569990813732147,0.6631916761398315,0.727693498134613,0.3711899518966675,0.5021540820598602,0.6042359173297882,0.3711899518966675,0.08875704469455145,0.7864303322452487,0.12220178283371945,0.10390076267656052,0.7689667014314892
54,1.7996311475409836,131.57386640416917,148.51823799464083,0.6593343019485474,0.09670052805077986,2.314590727315249,0.6593343019485474,0.6537203192710876,0.6593343019485474,0.726895272731781,0.37122923135757446,0.5016389191150665,0.6082344353199005,0.37122923135757446,0.0711360471201693,0.7831217405019384,0.13949487799998,0.1180942117427406,0.7728143878676005
55,1.832957650273224,125.07062154942108,144.28430066618057,0.6602000892162323,0.11712606448133928,1.9213199302780026,0.6602000892162323,0.6560150980949402,0.6602000892162323,0.7268150001764297,0.3712545335292816,0.49986545741558075,0.6117952764034271,0.3712545335292816,0.07684955048008173,0.7805162880456809,0.15570912581787738,0.12053467959166868,0.7415495241310359
56,1.8662841530054644,123.69246691040624,144.50275853591842,0.6569924354553223,0.11897528307106624,8.581469595784313,0.6569924354553223,0.6586055755615234,0.6586055755615234,0.7254141122102737,0.3733358532190323,0.4974933862686157,0.6169850528240204,0.3733358532190323,0.06908330049805739,0.7775837478764129,0.15656952072331531,0.12601774923114117,0.7341512279414737
57,1.8996106557377048,126.98580707365457,146.57134396800913,0.6517238020896912,0.12155123072860072,5.529946469960436,0.6517238020896912,0.6606572270393372,0.6606572270393372,0.7246976047754288,0.3749158978462219,0.4950491189956665,0.6209909021854401,0.3749158978462219,0.061813686470962484,0.774653971195221,0.13952808797863114,0.11750300137207237,0.747335132358337
58,1.9329371584699453,128.91181189522504,142.626912031576,0.6538891196250916,0.11612710499931056,5.3115923761462795,0.6538891196250916,0.662773072719574,0.662773072719574,0.7249105870723724,0.37481391429901123,0.4940367192029953,0.6245306730270386,0.37481391429901123,0.06399657731274483,0.7735432783762614,0.14130684437290697,0.12013876013600203,0.7585687860631224
59,1.9662636612021858,129.81323471320124,150.73999542639888,0.654763400554657,0.10574977729647238,6.665154294460507,0.654763400554657,0.661162406206131,0.661162406206131,0.7252145707607269,0.37460795044898987,0.49194662272930145,0.6271023154258728,0.37460795044898987,0.06965920260326937,0.7723321411194224,0.12495511004974348,0.10617370590604859,0.7586711703104855
60,1.9995901639344262,129.29243063236493,151.3818618170719,0.6562128663063049,0.11505454805932074,7.95805725161398,0.6562128663063049,0.6636553108692169,0.6636553108692169,0.7256997674703598,0.3730546832084656,0.49113598465919495,0.6307885646820068,0.3730546832084656,0.06591799770010079,0.77248243953694,0.11313898192963937,0.10164072871352108,0.7522329758698081
61,2.0329166666666665,128.62541462162443,151.49460430880626,0.6579994559288025,0.1139616990474067,4.231281137463185,0.6579994559288025,0.6665792167186737,0.6665792167186737,0.726837694644928,0.3714895695447922,0.4871082603931427,0.633653461933136,0.3714895695447922,0.0568608221557277,0.7701310445413445,0.10403037212028224,0.09658339819723356,0.7457947484228871
62,2.066243169398907,127.5221447504811,151.9810858942607,0.6610033512115479,0.10362356627554346,3.3538992924438844,0.6610033512115479,0.6707662343978882,0.6707662343978882,0.7279208898544312,0.37160418927669525,0.4892781525850296,0.6372024714946747,0.37160418927669525,0.04973781862714919,0.7688099806281653,0.09886624568505804,0.09234017677731648,0.7381162334304124
63,2.0995696721311474,126.33018708108843,155.30766697320112,0.6612780690193176,0.12021073982185604,3.6475741786162814,0.6612780690193176,0.6660712659358978,0.6660712659358978,0.7285845875740051,0.37226104736328125,0.497431144118309,0.6398198306560516,0.37226104736328125,0.04972353852493937,0.7680266304223826,0.08971348100658987,0.08305788903999622,0.7287484169746904
64,2.132896174863388,128.68474653139725,149.02305702915385,0.6616278886795044,0.1425816891117614,1.554602025688581,0.6616278886795044,0.6665377914905548,0.6665377914905548,0.7284962087869644,0.37269262969493866,0.4998224973678589,0.6416422426700592,0.37269262969493866,0.06297132568140573,0.7682711267561624,0.08372498656536163,0.07808065857035938,0.7400327544773709
65,2.1662226775956284,130.22190862669112,144.41916730377255,0.6618339717388153,0.15522695077241147,0.9374893106715092,0.6618339717388153,0.6652201116085052,0.6652201116085052,0.7285467088222504,0.37305091321468353,0.501356691122055,0.6440693438053131,0.37305091321468353,0.07517070094340385,0.769465476387378,0.0755146988618289,0.0717231456623408,0.7461094575846104
66,2.199549180327869,126.79098029947022,141.00891087980514,0.6618276238441467,0.15420721782172794,0.10636136625151948,0.6618276238441467,0.6680979132652283,0.6680979132652283,0.7280827760696411,0.37357351183891296,0.502013623714447,0.6464477777481079,0.37357351183891296,0.07463289740385214,0.770911204995531,0.07880501621233749,0.07259208640520114,0.7280358398607579
67,2.2328756830601093,126.68566786438284,141.03982621523096,0.6596023738384247,0.13588752304910398,0.05089054007436289,0.6596023738384247,0.6669989228248596,0.6669989228248596,0.72630675137043,0.3741987943649292,0.5018666982650757,0.6488595306873322,0.3741987943649292,0.07394997349875626,0.7717840727983099,0.09698921933679602,0.08227675278939767,0.7329060317142768
68,2.2662021857923498,125.24370937687256,143.1396477945192,0.6581034362316132,0.13393675425591756,0.12533074006586276,0.6581034362316132,0.6630873084068298,0.6630873084068298,0.7242059111595154,0.37466655671596527,0.5015757381916046,0.6516641080379486,0.37466655671596527,0.0720355686629438,0.772538605964545,0.10404612142305726,0.09118640103447291,0.727012221853987
69,2.2995286885245902,131.24139102241006,145.55744603859557,0.654500275850296,0.13147287572565391,2.3759981519784787,0.654500275850296,0.6577002108097076,0.6577002108097076,0.7227886766195297,0.37579281628131866,0.501157283782959,0.6549637913703918,0.37579281628131866,0.07091058520288707,0.7735980649789175,0.1109391341423056,0.0991261214063272,0.762400579256081
70,2.3328551912568307,129.99872926960188,144.743118533374,0.6533486247062683,0.13620687289537547,3.901686427913205,0.6533486247062683,0.658247172832489,0.658247172832489,0.7214019149541855,0.3777395486831665,0.5009042322635651,0.6583870053291321,0.3777395486831665,0.07353754004894122,0.7733477206166947,0.11120123844124623,0.10449193635169284,0.7555755341412731
71,2.366181693989071,128.70836644588243,145.50321054435932,0.6541419923305511,0.13482576354821207,2.1677704855232207,0.6541419923305511,0.6621170043945312,0.6621170043945312,0.7204585373401642,0.37926052510738373,0.501030683517456,0.6618236601352692,0.37926052510738373,0.07238241000422706,0.7730602167095199,0.11290319792943997,0.10182628334017405,0.7489174396337344
72,2.399508196721311,127.599177585507,139.34110479477255,0.6546246409416199,0.12794943916071005,0.19007878749050633,0.6546246409416199,0.6645244657993317,0.6645244657993317,0.7200571298599243,0.3800595700740814,0.5011930465698242,0.665113627910614,0.3800595700740814,0.07355797332831887,0.7720318920345921,0.103632301322208,0.10138531436254879,0.7399740103161457
73,2.4328346994535517,126.0603672144779,136.07590703902594,0.6521139442920685,0.11331913134885621,0.6792311146773216,0.6521139442920685,0.664936751127243,0.664936751127243,0.7198192924261093,0.3798089176416397,0.4972319006919861,0.6674996316432953,0.3798089176416397,0.07690843478148265,0.7706129013588934,0.12199764879137746,0.09451313811074123,0.7369346680511795
74,2.466161202185792,125.92707844675348,136.89234900508038,0.6517175137996674,0.11528232004389956,0.702688227364689,0.6517175137996674,0.6650710701942444,0.6650710701942444,0.7200829833745956,0.37900596857070923,0.49411623179912567,0.670816957950592,0.37900596857070923,0.08318441619506019,0.7694938411992608,0.1922392181331614,0.08796927776333047,0.75726664569969
75,2.4994877049180326,125.0838672053382,135.46252913050702,0.6581019163131714,0.09598627414897995,0.2903473462879447,0.6581019163131714,0.6681137681007385,0.6681137681007385,0.7202810496091843,0.37699468433856964,0.4911171495914459,0.6727547645568848,0.37699468433856964,0.08380515852406988,0.767488346068245,0.23874966475732604,0.08128224262210398,0.7665352727901878
76,2.532814207650273,126.2844921674715,131.2575228030221,0.6731393933296204,0.06627833191623801,3.4825156352072213,0.6731393933296204,0.672325074672699,0.6731393933296204,0.720575287938118,0.37588027119636536,0.49161650240421295,0.6751786172389984,0.37588027119636536,0.08534139720932214,0.7652930436712323,0.2442318132207026,0.07865058198713562,0.7748500560077191
77,2.5661407103825136,132.07402911524136,127.5667744148231,0.6839856505393982,0.026401540009479328,3.994194661511699,0.6839856505393982,0.6797695755958557,0.6839856505393982,0.7210146486759186,0.3755098581314087,0.49247634410858154,0.6774195432662964,0.3755098581314087,0.08190646387663059,0.7637060357427056,0.23684955473204447,0.07022270151724226,0.8047994726153986
78,2.599467213114754,131.84196603242867,125.38995692302484,0.6800698935985565,0.025573023697042285,4.290334765938866,0.6800698935985565,0.6768987774848938,0.6800698935985565,0.7218291014432907,0.3753756731748581,0.497685968875885,0.679375559091568,0.3753756731748581,0.0510382609240043,0.7625560380066886,0.20417847033724262,0.06243263755072632,0.7937089079479988
79,2.6327937158469945,132.49842898097006,129.9125730444973,0.6794206202030182,0.031095363180609306,4.054031216397192,0.6794206202030182,0.67847940325737,0.6794206202030182,0.722426638007164,0.37534141540527344,0.4979395121335983,0.6813840270042419,0.37534141540527344,0.04110368190181344,0.7618326729332859,0.12040861452215759,0.06133340320170186,0.7722249675842587
