frame_index,time_s,shooting_elbow_angle_deg,shooting_knee_angle_deg,wrist_height_norm,guide_hand_distance,shoulder_alignment_deg,shooting_wrist_height_norm,guide_wrist_height_norm,max_wrist_height_norm,shoulder_mid_height_norm,hip_mid_y,ankle_mid_y,body_center_x,body_center_y,stance_width_dist,mean_visibility,wrist_speed_norm_per_s,body_speed_norm_per_s,shot_form_score
13,0.43333333333333335,56.076264397980765,94.51308444080297,0.4023008942604065,0.3931256241598362,13.041025954573342,0.4023008942604065,0.4130404591560364,0.4130404591560364,0.46510544419288635,0.5940091013908386,0.6951513886451721,0.5591786801815033,0.5940091013908386,0.2797881121746936,0.9544491135712826,0.20296466164736698,0.17069558273181185,0.37242420070521437
14,0.4666666666666667,49.167871184721854,92.96563472908849,0.398792564868927,0.3937201705698261,10.20465043962173,0.398792564868927,0.4108486771583557,0.4108486771583557,0.46585407853126526,0.5917293727397919,0.6947809159755707,0.5667637884616852,0.5917293727397919,0.2644465465150495,0.9543697219906431,0.21749954137480754,0.18951273880856778,0.33840470232756364
15,0.5,49.049716309683554,91.62056763501118,0.3935808539390564,0.3821596386591579,9.536268506907248,0.3935808539390564,0.41038978099823,0.41038978099823,0.4661855697631836,0.5898668169975281,0.6936404705047607,0.5742659568786621,0.5898668169975281,0.26684630736964327,0.9543340115836172,0.23919130333475772,0.21184398308300376,0.34425581494311375
16,0.5333333333333333,50.5299352243529,80.75875667341883,0.3908534049987793,0.3638709565931556,10.681432232490437,0.3908534049987793,0.41026562452316284,0.41026562452316284,0.4666185975074768,0.5881231725215912,0.6928362846374512,0.5810891091823578,0.5881231725215912,0.2544889111827063,0.9536467880913706,0.25313705158962985,0.2344671436970179,0.35666297783440504
17,0.5666666666666667,47.82607578232377,82.50260196905509,0.3872905969619751,0.35835895980604354,10.40585043302633,0.3872905969619751,0.4110713005065918,0.4110713005065918,0.4667994976043701,0.5874976217746735,0.6926693022251129,0.5892744958400726,0.5874976217746735,0.2557003039786984,0.9529195319522511,0.24075613161917894,0.2247420568242166,0.3379272604986635
18,0.6,54.22370729954938,85.99098637721492,0.38493651151657104,0.35350975595070244,9.29218378508267,0.38493651151657104,0.4109894037246704,0.4109894037246704,0.46692872047424316,0.5862922072410583,0.6912913024425507,0.5973611176013947,0.5862922072410583,0.24302153339325375,0.952041992635438,0.23473216584113263,0.2119371210645273,0.37166246808316966
19,0.6333333333333333,65.565784718371,93.24540310621678,0.38504236936569214,0.32686701603073715,10.669086549301909,0.38504236936569214,0.41195034980773926,0.41195034980773926,0.4672352373600006,0.5860027372837067,0.6915717720985413,0.6036539077758789,0.5860027372837067,0.2523878888736336,0.952418630773371,0.23391966731695932,0.21291257756906903,0.4344302597415934
20,0.6666666666666666,65.36353296278165,99.29354765785504,0.3913424611091614,0.2778940652027242,12.25315738349741,0.3913424611091614,0.4119928479194641,0.4119928479194641,0.4674515128135681,0.5837905406951904,0.6908832490444183,0.6087938249111176,0.5837905406951904,0.25886375598318323,0.9507335930159597,0.2255281908565387,0.20205578699735258,0.4307891959390819
21,0.7,70.77593766847934,104.87459413630488,0.3918253779411316,0.27613063694015616,12.8078683948589,0.3918253779411316,0.41253262758255005,0.41253262758255005,0.46773561835289,0.5834404230117798,0.6910921335220337,0.6159903109073639,0.5834404230117798,0.2500763944748448,0.9492304252855706,0.20685629252868634,0.1848649996171477,0.45525654147238004
22,0.7333333333333333,64.81441482467183,106.49602883986537,0.3957971930503845,0.2399915514788672,15.092682787730439,0.3957971930503845,0.4144900441169739,0.4144900441169739,0.46845531463623047,0.5836709141731262,0.6904724836349487,0.6223859488964081,0.5836709141731262,0.2402400412511536,0.945800862529061,0.20396312079428194,0.1823040311933738,0.42126901859757254
23,0.7666666666666667,57.58743398985834,102.73074782438573,0.39582061767578125,0.29156898656033253,16.921745618085623,0.39582061767578125,0.41447800397872925,0.41447800397872925,0.4690658152103424,0.5835930407047272,0.6897017061710358,0.6276962161064148,0.5835930407047272,0.23911931374422332,0.9426250746755889,0.1900817481834508,0.18361542792816382,0.37695471328758157
24,0.8,58.15725746972072,106.05295442926824,0.39549726247787476,0.301561212682973,15.37710071889245,0.39549726247787476,0.4143679738044739,0.4143679738044739,0.4700902998447418,0.5826881527900696,0.6890275180339813,0.6334986984729767,0.5826881527900696,0.23180215035225119,0.9399944688334609,0.18417299478830682,0.17717670544358163,0.3783477732682738
25,0.8333333333333334,57.186455350388215,100.74391865167709,0.39528006315231323,0.3204141870538118,13.011796690830977,0.39528006315231323,0.4112934470176697,0.4112934470176697,0.4707067906856537,0.5828036665916443,0.6893899142742157,0.6393118798732758,0.5828036665916443,0.2411122226976505,0.9368313117460771,0.14567433530733986,0.14532750502557257,0.36140483031658094
26,0.8666666666666667,60.12117568028527,123.08119780329736,0.39338868856430054,0.32403391045849855,13.339517196433547,0.39338868856430054,0.40731751918792725,0.40731751918792725,0.4715093970298767,0.5812574625015259,0.6870599091053009,0.6452456116676331,0.5812574625015259,0.28521508752491975,0.9345445380066381,0.1296313583175238,0.12928821081101186,0.37289593905239754
27,0.9,58.48348213373581,100.12120491926535,0.39311695098876953,0.36544619112936916,14.072481697092769,0.39311695098876953,0.4076365828514099,0.4076365828514099,0.47275039553642273,0.5810884535312653,0.6864937245845795,0.6463240385055542,0.5810884535312653,0.2645707307583586,0.9335421432148326,0.10214467728350814,0.09906531641206767,0.3555516372613625
28,0.9333333333333333,58.19004222502721,110.16635370682249,0.39314740896224976,0.39018330326293366,11.870025482399342,0.39314740896224976,0.40704721212387085,0.40704721212387085,0.47349268198013306,0.5811715424060822,0.685711681842804,0.6489603519439697,0.5811715424060822,0.2111715784800867,0.9299115773403284,0.10226250826667445,0.06599518405673205,0.35395676484126465
29,0.9666666666666667,56.54636924708587,113.67407542804074,0.39405161142349243,0.3933119463043765,13.557209689526047,0.39405161142349243,0.40759629011154175,0.40759629011154175,0.4737238883972168,0.581213653087616,0.6855047941207886,0.6497947573661804,0.581213653087616,0.2046292989500708,0.9275454842683041,0.07901223738322168,0.04776021726327495,0.33785016703211024
30,1.0,51.75763886625167,122.75415228432726,0.39988094568252563,0.380656220667046,12.888387900313262,0.39988094568252563,0.41171973943710327,0.41171973943710327,0.4741359055042267,0.5811536014080048,0.6834168136119843,0.6494981348514557,0.5811536014080048,0.21237511348168533,0.9260024247747479,0.08560377670547946,0.04554321158457492,0.3132235711574864
31,1.0333333333333334,49.677705073656306,111.80429823044624,0.4018576741218567,0.38103591606464604,14.188941534936191,0.4018576741218567,0.4136428236961365,0.4136428236961365,0.4739413559436798,0.5839707851409912,0.6834260523319244,0.6482220590114594,0.5839707851409912,0.19434348416117053,0.9262516643061782,0.09405474645075548,0.0520395759968839,0.30420367434442835
32,1.0666666666666667,48.854550850121846,99.54643370438365,0.4040352702140808,0.38327237788154206,13.637713469787656,0.4040352702140808,0.41555511951446533,0.41555511951446533,0.4743015468120575,0.5845839977264404,0.6832904815673828,0.6478407680988312,0.5845839977264404,0.24081894795127,0.9284828901290894,0.11419549964802012,0.07487553640186334,0.30567282128397183
33,1.1,47.67942210334693,99.31145129458255,0.40562301874160767,0.3859962087175151,13.36100819359362,0.40562301874160767,0.4180837869644165,0.4180837869644165,0.47431984543800354,0.5845769047737122,0.6833169162273407,0.6515611112117767,0.5845769047737122,0.2856892819024385,0.9308668501449354,0.10770041210274467,0.10060912586170621,0.2971958019827508
34,1.1333333333333333,47.20764069970397,95.52764587675533,0.40622150897979736,0.3871047643275045,11.867711268941207,0.40622150897979736,0.41865330934524536,0.41865330934524536,0.4742624759674072,0.5836499333381653,0.6832945346832275,0.6561090648174286,0.5836499333381653,0.279197531912486,0.9329049840117946,0.11551711119062244,0.10415617121734287,0.2969198039110977
35,1.1666666666666667,51.403033912946334,133.11978137941924,0.4077332019805908,0.4116136305912047,9.972660771006787,0.4077332019805908,0.41848689317703247,0.41848689317703247,0.4745190143585205,0.5827759802341461,0.6809186637401581,0.6606166958808899,0.5827759802341461,0.27393634106471065,0.9334852153604681,0.1348275642299427,0.13173639417369776,0.32602067989646244
36,1.2,53.52672644897656,130.7572781940011,0.4089399576187134,0.39811472151183175,8.065941975837944,0.4089399576187134,0.4184020161628723,0.4184020161628723,0.4748058021068573,0.5814861059188843,0.6804991066455841,0.6640673875808716,0.5814861059188843,0.2513906665336547,0.9333006233880015,0.23037275670079205,0.1536656334442814,0.36648252950455185
37,1.2333333333333334,59.199737636752666,130.2607723436285,0.4118255376815796,0.39466590525737744,5.536806818629486,0.4118255376815796,0.41933220624923706,0.41933220624923706,0.4751221835613251,0.578813910484314,0.6788376867771149,0.6686661839485168,0.578813910484314,0.2489995211883017,0.9335873434037874,0.24589926126286643,0.15899691290364784,0.40265720969415253
38,1.2666666666666666,59.46663268104564,126.68735011957243,0.43051743507385254,0.37118617346657434,9.147122775808612,0.43051743507385254,0.4189736843109131,0.43051743507385254,0.47576242685317993,0.5765750110149384,0.6793742477893829,0.6756933629512787,0.5765750110149384,0.25263844218315873,0.9305553002790972,0.4600736301905318,0.1471956056021732,0.45037018156136466
39,1.3,89.14751277784755,155.97982118020522,0.4259300231933594,0.3508423248908566,13.204514799222551,0.4259300231933594,0.4193532466888428,0.4259300231933594,0.4769045114517212,0.5761930048465729,0.682998389005661,0.6812101602554321,0.5761930048465729,0.25474786504397506,0.9201937064980016,0.5334203671948827,0.1314309937196933,0.6152639598769308
40,1.3333333333333333,79.19571632863091,97.02757238843594,0.46629494428634644,0.47012907386026476,9.701072630916485,0.46629494428634644,0.42411941289901733,0.46629494428634644,0.47713130712509155,0.5761150121688843,0.6844541132450104,0.6838336884975433,0.5761150121688843,0.25909443145386074,0.9175107316537336,0.5584825663454547,0.11285454732350403,0.5599762018257273
41,1.3666666666666667,59.40488091998277,132.78872425134713,0.4504498243331909,0.4543196608981887,6.518773699124267,0.4504498243331909,0.42575299739837646,0.4504498243331909,0.4782898724079132,0.5760300755500793,0.6841212511062622,0.6848867237567902,0.5760300755500793,0.22026217219234553,0.9079739532687447,0.5731570695482999,0.07333252550287396,0.4500271162221265
42,1.4,110.037475759075,133.4597842278695,0.4599231481552124,0.4812221808268701,2.0771862757821964,0.4599231481552124,0.4281982183456421,0.4599231481552124,0.48131924867630005,0.5744789838790894,0.6828254461288452,0.6864787638187408,0.5744789838790894,0.2060927658869024,0.9024248403130155,0.6236423321607312,0.04452688492051622,0.7313193097726388
43,1.4333333333333333,128.83180711627742,111.07847701708867,0.4823365807533264,0.4569411452469895,2.8269027423588398,0.4823365807533264,0.43254196643829346,0.4823365807533264,0.4847716689109802,0.5737346708774567,0.6801813840866089,0.6862193644046783,0.5737346708774567,0.27822284707705147,0.9068661296006405,0.4272520249656343,0.035714544795344604,0.8357322617570968
44,1.4666666666666666,129.98382903888518,76.05435240248177,0.46676236391067505,0.4342177077627564,1.646006198086269,0.46676236391067505,0.43314284086227417,0.46676236391067505,0.4873383045196533,0.5734759271144867,0.6762238442897797,0.6855377554893494,0.5734759271144867,0.25242591467784387,0.9110985362168514,0.35303629302071726,0.031407689142433366,0.8280432714555772
45,1.5,124.13485146973697,59.09016500232864,0.4590630531311035,0.4321733270973403,0.35191684390966316,0.4590630531311035,0.43398576974868774,0.4590630531311035,0.4886866509914398,0.572454959154129,0.6748645603656769,0.6849956512451172,0.572454959154129,0.21838476333318338,0.9164224086385785,0.3897148394542905,0.019648133943683824,0.8065525155570481
46,1.5333333333333334,123.19729081099055,60.05929616669574,0.4555642008781433,0.4290457986295749,0.04003243045295335,0.4555642008781433,0.43601930141448975,0.4555642008781433,0.48983874917030334,0.572278767824173,0.6742135584354401,0.684706449508667,0.572278767824173,0.2133100894184267,0.9204696940653252,0.3283393721071715,0.022806695512895138,0.7829312050265433
47,1.5666666666666667,103.19566987375114,66.41539943785298,0.43984532356262207,0.4178921258243781,2.7081561028465444,0.43984532356262207,0.43676966428756714,0.43984532356262207,0.49028289318084717,0.5720398724079132,0.6727132797241211,0.6848159432411194,0.5720398724079132,0.2673459952770528,0.9242918382991444,0.3146210618182472,0.02019591755781594,0.6676955956218694
48,1.6,72.75617731823091,74.82462421907987,0.4277242422103882,0.4056221797796548,5.610500121460518,0.4277242422103882,0.4387468695640564,0.4387468695640564,0.4902138113975525,0.5716425180435181,0.6726246774196625,0.6860691010951996,0.5716425180435181,0.256916951699162,0.9278822252244661,0.2945960761307368,0.019174917081958214,0.4925798079405039
49,1.6333333333333333,66.87596107192971,75.91593691882233,0.41442251205444336,0.3924352291924413,6.276692915570607,0.41442251205444336,0.43949180841445923,0.43949180841445923,0.4896751940250397,0.5718865096569061,0.6724295318126678,0.6862330138683319,0.5718865096569061,0.2453822216758198,0.9302452116301565,0.29951726215212976,0.02353670552472648,0.4613882957119151
50,1.6666666666666667,56.06482787654586,72.45501311877214,0.41007035970687866,0.3887234582753318,9.41225841238139,0.41007035970687866,0.44022202491760254,0.44022202491760254,0.4881390631198883,0.572735607624054,0.672706812620163,0.6867338418960571,0.572735607624054,0.2648722304761133,0.9324232141176859,0.21214253821087645,0.028080525109954825,0.3751140274440733
51,1.7,52.90730950021217,86.9030158280482,0.4058622121810913,0.3783111340790954,13.026430354821684,0.4058622121810913,0.4400513172149658,0.4400513172149658,0.48695868253707886,0.5730299353599548,0.6728386580944061,0.6877579987049103,0.5730299353599548,0.2722355663266434,0.9338591026537346,0.14407189691021718,0.02738368000262724,0.3371510662964661
52,1.7333333333333334,49.334946948319555,94.63101460726327,0.40518879890441895,0.37463686663569,14.567214020698799,0.40518879890441895,0.4392138123512268,0.4392138123512268,0.48617681860923767,0.573424756526947,0.6730724573135376,0.6886985898017883,0.573424756526947,0.2731992220884906,0.9348871816288341,0.07687497195831378,0.03642045686228246,0.2971455301892694
53,1.7666666666666666,51.17152995093858,98.34037645148298,0.4049758315086365,0.3877717503894448,18.509667962315802,0.4049758315086365,0.43820852041244507,0.43820852041244507,0.4860633611679077,0.5743052065372467,0.6732906401157379,0.6895117461681366,0.5743052065372467,0.26837672545323366,0.9310249451434973,0.05701135691057826,0.03418338321977278,0.3013896845783878
54,1.8,54.14756150677476,89.35284370664483,0.4060652256011963,0.36912410752121805,20.705725926125353,0.4060652256011963,0.4368324875831604,0.4368324875831604,0.4860588610172272,0.5743630826473236,0.6727632284164429,0.6913108825683594,0.5743630826473236,0.27975883717063665,0.9308701446562102,0.04242155865678312,0.03016725752649268,0.3135462537457836
55,1.8333333333333333,56.9426677979324,88.84991497784792,0.40694576501846313,0.3703434236633569,21.278381765223628,0.40694576501846313,0.43451905250549316,0.43451905250549316,0.4862329959869385,0.5744377672672272,0.6726996004581451,0.6919192671775818,0.5744377672672272,0.2594165036418842,0.9296305053161852,0.043702447573309336,0.03161807590233629,0.32945888870495055
56,1.8666666666666667,60.918512744117834,89.88020749382041,0.4088149070739746,0.37294678185338553,19.928580950199887,0.4088149070739746,0.43307018280029297,0.43307018280029297,0.4867805540561676,0.5746455788612366,0.6726747453212738,0.6915818750858307,0.5746455788612366,0.24284052500562567,0.9263974915851246,0.06878419543701911,0.05496089980842341,0.35907144054287143
57,1.9,57.44331558586749,109.49461413672778,0.4101099967956543,0.37652564972865,18.82263927619968,0.4101099967956543,0.42845821380615234,0.42845821380615234,0.4871261715888977,0.5734657645225525,0.6730023622512817,0.6920295655727386,0.5734657645225525,0.285656156958519,0.9237890893762762,0.07661326067935549,0.06489204708607556,0.3421135092364038
58,1.9333333333333333,57.74354372869074,102.76435603867725,0.41050249338150024,0.3703646796105959,18.89054754836212,0.41050249338150024,0.42666035890579224,0.42666035890579224,0.4872783422470093,0.5725478529930115,0.6730212271213531,0.6970350742340088,0.5725478529930115,0.25224114440739287,0.9212615363525621,0.07439637463055075,0.0686770178467983,0.3431163775485582
59,1.9666666666666666,61.023174956335836,104.56204610631076,0.4103310704231262,0.37008828944073896,18.1273584415151,0.4103310704231262,0.4230952858924866,0.4230952858924866,0.4877385199069977,0.5719536542892456,0.6730128526687622,0.7004388570785522,0.5719536542892456,0.22828072863705395,0.9205161712386392,0.0680947445662845,0.07180945257221667,0.35944606201619556
60,2.0,62.08767604436014,103.91870572148865,0.410386860370636,0.37173839674426346,17.29803598338674,0.410386860370636,0.42050570249557495,0.42050570249557495,0.4883793890476227,0.5709245800971985,0.6729358434677124,0.6997402906417847,0.5709245800971985,0.23301013964778022,0.9196657700972124,0.06173982484630955,0.07213465675400665,0.36345348103367137
61,2.033333333333333,61.417906861452074,104.62134107477283,0.41048508882522583,0.37604731431989896,16.502325221093713,0.41048508882522583,0.420371949672699,0.420371949672699,0.4884231686592102,0.5705612003803253,0.6728876531124115,0.7005836665630341,0.5705612003803253,0.24967721893824876,0.9197485031503619,0.03431779564707498,0.04881034390003765,0.3515059323688562
62,2.066666666666667,63.577200567141055,85.39615449851387,0.41055262088775635,0.3761642216473038,12.906760785356369,0.41055262088775635,0.42184603214263916,0.42184603214263916,0.4886470437049866,0.5692806243896484,0.6746090054512024,0.7008873820304871,0.5692806243896484,0.21553745464657303,0.9190969882589398,0.02336033296789989,0.041083814060351095,0.3602147697078203
63,2.1,62.76388433762952,94.1994702758414,0.41026800870895386,0.3792971294523744,10.729118377278525,0.41026800870895386,0.4222373962402344,0.4222373962402344,0.48864418268203735,0.5681309103965759,0.6750717461109161,0.7005381286144257,0.5681309103965759,0.2657228116457855,0.9200843518430536,0.023677375171647495,0.03829260447757476,0.35579145887165825
64,2.1333333333333333,65.50428897535184,99.33049961558665,0.410183846950531,0.39880439100027926,11.805340897409906,0.410183846950531,0.42259424924850464,0.42259424924850464,0.4892653524875641,0.5666466951370239,0.6760457456111908,0.6989585161209106,0.5666466951370239,0.28662066284716686,0.9199590935851588,0.026497071027843676,0.03800504198250178,0.3718618378380856
65,2.1666666666666665,60.33663671922587,94.19716447418632,0.4100990295410156,0.4022057103376034,10.80153631009739,0.4100990295410156,0.4210137128829956,0.4210137128829956,0.4889291822910309,0.5668598115444183,0.6775454580783844,0.698209673166275,0.5668598115444183,0.29061046017431513,0.9196919527920809,0.03676183799797235,0.04226875815170091,0.3462320887284243
66,2.2,60.09846865837556,93.49849692512363,0.4091050624847412,0.40310495057596646,11.00923012394557,0.4091050624847412,0.42148667573928833,0.42148667573928833,0.4888174831867218,0.5669355690479279,0.6784207820892334,0.697342574596405,0.5669355690479279,0.293579129343005,0.9204692569645968,0.06647322347488724,0.06748179189393257,0.3538223484778859
67,2.2333333333333334,58.8533040414001,101.58021595126034,0.40923190116882324,0.4077613093824039,10.993909660709363,0.40923190116882324,0.4217967987060547,0.4217967987060547,0.48883068561553955,0.5671239495277405,0.6803638935089111,0.6953246295452118,0.5671239495277405,0.30217219821702346,0.9209487239519755,0.0853635471329484,0.08390452519062483,0.3525718643698851
68,2.2666666666666666,57.19146129663836,99.13045946374335,0.40832585096359253,0.41094071017011463,10.094774855611405,0.40832585096359253,0.42117172479629517,0.42117172479629517,0.4887414574623108,0.5680378973484039,0.6818585693836212,0.6899987161159515,0.5680378973484039,0.3027884192182728,0.9217194083965186,0.10888897858992219,0.11444742172832437,0.3503970341138564
69,2.3,57.295150844575716,100.25176246129058,0.4080437421798706,0.41430958083341074,11.175310866369557,0.4080437421798706,0.421378493309021,0.421378493309021,0.48870986700057983,0.569364458322525,0.6841838955879211,0.6852768957614899,0.569364458322525,0.3035017951281908,0.9225584358880015,0.13114054971988115,0.1395650021718639,0.35764855849694055
70,2.3333333333333335,56.71044075319271,101.65132896761963,0.406981885433197,0.421402038053953,10.4606023921053,0.406981885433197,0.4215243458747864,0.4215243458747864,0.4881456792354584,0.5730687975883484,0.6862847208976746,0.680724561214447,0.5730687975883484,0.31446425824688934,0.922837495803833,0.13688513239274797,0.1504233035128903,0.35612354390222833
71,2.3666666666666667,61.21619966975047,107.47727483703402,0.40564656257629395,0.42485813669497785,10.985479893155826,0.40564656257629395,0.42066490650177,0.42066490650177,0.48797518014907837,0.5745096206665039,0.6880092918872833,0.6758775115013123,0.5745096206665039,0.23686197892928365,0.9210306297649037,0.13571919595865137,0.1492114898298018,0.38080575695287583
72,2.4,64.70067393958435,120.50681902973065,0.40573757886886597,0.42280879147691186,9.106394027358931,0.40573757886886597,0.4207872748374939,0.4207872748374939,0.4877864122390747,0.5769282877445221,0.6901507079601288,0.6728995442390442,0.5769282877445221,0.21491022915239658,0.9192030303405992,0.15949397652142738,0.15818756814894386,0.4072963815096746
73,2.433333333333333,62.807291207302484,85.50648842956518,0.4054640531539917,0.42399713969050246,10.06606277360649,0.4054640531539917,0.4214519262313843,0.4214519262313843,0.4876216650009155,0.5770235061645508,0.690691739320755,0.6676986217498779,0.5770235061645508,0.22879953912636533,0.9179744142474551,0.2919876975216954,0.18414477011331787,0.43652570485263353
74,2.466666666666667,57.88613474374249,115.44151989703809,0.4113460183143616,0.4235201129103174,11.368952705818828,0.4113460183143616,0.4214991331100464,0.4214991331100464,0.487496942281723,0.5769726037979126,0.6909699738025665,0.6612981855869293,0.5769726037979126,0.25304724507952375,0.915967626102043,0.43747615282903884,0.21802216124088866,0.44158963746523605
75,2.5,37.8117551598391,109.55884047333994,0.43608659505844116,0.44101846094028707,12.15660244471573,0.43608659505844116,0.423165500164032,0.43608659505844116,0.4884295165538788,0.5766380727291107,0.6916292011737823,0.6511084139347076,0.5766380727291107,0.2649464357569833,0.9128971334659692,0.5190320463243944,0.22924394558354497,0.3300653064435506
76,2.533333333333333,66.19126710368683,110.37809898904308,0.4633365869522095,0.48397240293156873,7.440666974190833,0.4633365869522095,0.4259064197540283,0.4633365869522095,0.48989999294281006,0.5764198899269104,0.6916667222976685,0.6404077410697937,0.5764198899269104,0.30780829667461007,0.9095941285292307,0.6155381229598725,0.2609062885669637,0.48772926168714903
77,2.566666666666667,73.5698223305871,107.68134088969198,0.47889626026153564,0.4794114811683725,5.744145038683939,0.47889626026153564,0.4295116066932678,0.47889626026153564,0.49104997515678406,0.576222836971283,0.6920483708381653,0.6347044110298157,0.576222836971283,0.31891627452470167,0.9069418293057065,0.6569456098123183,0.2864372517185238,0.5287212351699284
78,2.6,88.98357334772271,100.11086346037428,0.4974375367164612,0.48350444209553906,0.17470645836237964,0.4974375367164612,0.43476009368896484,0.4974375367164612,0.49419909715652466,0.5757574737071991,0.6914073824882507,0.6242358982563019,0.5757574737071991,0.3217469264543467,0.9079264817815839,0.5685284329407142,0.29185948080738044,0.6240685039449357
79,2.6333333333333333,116.17115286408692,81.40518425004036,0.5089130401611328,0.4961220500668378,4.071498362428827,0.5089130401611328,0.4363139867782593,0.5089130401611328,0.49762313067913055,0.5743215382099152,0.6911728978157043,0.6136772930622101,0.5743215382099152,0.32897773812546055,0.9126710774320544,0.4843087810047582,0.2946308912207942,0.7992650221353785
80,2.6666666666666665,119.94062776123575,75.25634719290274,0.504210501909256,0.5188118154021562,4.639434559103904,0.504210501909256,0.43767619132995605,0.504210501909256,0.49947215616703033,0.5734240710735321,0.6903139650821686,0.6026146709918976,0.5734240710735321,0.3336019246575854,0.9171545433275627,0.49477337768384144,0.35286197805169395,0.8005518581224311
