frame_index,time_s,lead_arm_angle_deg,trail_elbow_angle_deg,lead_knee_angle_deg,trail_knee_angle_deg,shoulder_hip_separation_deg,head_to_hip_midpoint_dist,stance_width_dist,wrist_mid_x,wrist_mid_y,hand_height_norm,left_wrist_height_norm,right_wrist_height_norm,torso_line_angle_deg,left_elbow_angle_deg,right_elbow_angle_deg,mean_visibility,wrist_speed_norm_per_s
10,0.4,68.86584882566005,89.27854951240147,151.63856237173042,155.03424838547042,10.218146997402783,0.21450814543402458,0.3703344024471034,0.37571460008621216,0.532139241695404,0.46786075830459595,0.47549742460250854,0.46022409200668335,-58.117216000792816,68.86584882566005,89.27854951240147,0.7592143455915379,0.00980746652431398
11,0.44,69.21472842474189,90.21412063746202,152.05978916120483,154.75499049165418,9.161698066332548,0.2144743056401277,0.3620474692089024,0.37570664286613464,0.5324745178222656,0.4675254821777344,0.47500091791152954,0.4600500464439392,-57.866610074975924,69.21472842474189,90.21412063746202,0.7590295053792723,0.021474001775795042
12,0.48,71.49421277225031,86.41512273617874,149.18183252350155,153.2957965763919,9.775613618491178,0.2081937135418419,0.35749945072293826,0.3754122257232666,0.5324608981609344,0.46753910183906555,0.47495734691619873,0.4601208567619324,-57.78427145207459,71.49421277225031,86.41512273617874,0.7592249135627891,0.025784135967427912
13,0.52,71.22891960168917,80.51741143058415,149.97038277008372,152.58405098041837,12.281732335917923,0.21496743778417118,0.36470845338119035,0.3781593590974808,0.5333934724330902,0.4666065275669098,0.4734431505203247,0.4597699046134949,-57.32966018754544,71.22891960168917,80.51741143058415,0.7590369909550204,0.030531670067258897
14,0.56,71.91207663967236,82.59883469442988,149.562050900418,152.67048317957878,12.348372616919164,0.20733427911761562,0.3737034291934822,0.37693099677562714,0.5327255427837372,0.4672744572162628,0.47450780868530273,0.4600411057472229,-57.24986532743911,71.91207663967236,82.59883469442988,0.7591388673719132,0.035416227324185055
15,0.6,71.73293825848167,85.73222501362258,149.21644151183355,152.88225419776938,11.374071743869905,0.20278960163655896,0.3708320777442221,0.3768085092306137,0.5315550267696381,0.46844497323036194,0.4764080047607422,0.4604819416999817,-57.0735544020224,71.73293825848167,85.73222501362258,0.7593441427205548,0.03666685063966156
16,0.64,72.46032064850516,89.23763736857123,147.348883864262,152.13209625610463,12.170926773991056,0.20106497041370022,0.3504260808952415,0.37594784796237946,0.5305643975734711,0.46943560242652893,0.4771943688392639,0.46167683601379395,-56.83109775941338,72.46032064850516,89.23763736857123,0.7600110818942388,0.02514299970816682
17,0.68,72.11085367980043,87.9318355730287,146.5632725759979,151.40772061953717,12.672418516202981,0.20164319570602773,0.3554319904438527,0.3764834851026535,0.5304645895957947,0.4695354104042053,0.47741425037384033,0.4616565704345703,-56.594583859943846,72.11085367980043,87.9318355730287,0.7605229275244655,0.027319329573481998
18,0.72,72.3739613326378,88.06091320682319,148.49974554338004,151.2261633174464,13.22161226069369,0.20216304903461138,0.3573414792612679,0.37705568969249725,0.5306325256824493,0.46936747431755066,0.4774833917617798,0.46125155687332153,-56.31680644000386,72.3739613326378,88.06091320682319,0.7606705115600065,0.0349705818369901
19,0.76,72.78451141761501,86.97804043395986,149.8222692235018,151.69626769815602,13.579275200594651,0.203435615386411,0.361952554411592,0.3788784146308899,0.5304342210292816,0.4695657789707184,0.47744137048721313,0.46169018745422363,-55.83192976455744,72.78451141761501,86.97804043395986,0.7602123821323569,0.030528415049774268
20,0.8,74.82975481919878,90.87177294382477,150.65811600976795,151.45798691623722,13.17864985815774,0.20272851141879225,0.3452481757432988,0.3761739581823349,0.5305551290512085,0.4694448709487915,0.4782503843307495,0.4606393575668335,-55.1510822252888,74.82975481919878,90.87177294382477,0.7600330703637816,0.029382799573170647
21,0.84,76.01220028922185,91.26624276087406,151.5670418381179,153.10275611018963,12.987205353188443,0.203460500727355,0.3412323825884792,0.3761738985776901,0.5309789776802063,0.4690210223197937,0.47861891984939575,0.45942312479019165,-54.90188414403206,76.01220028922185,91.26624276087406,0.7593874430114572,0.03611321751007614
22,0.88,74.27620316548584,92.03167677722675,152.04756133469178,153.52946983657478,13.599057663296776,0.2051440767674756,0.3438667429319316,0.37637992203235626,0.5312182307243347,0.4687817692756653,0.47856956720352173,0.45899397134780884,-54.58809483960267,74.27620316548584,92.03167677722675,0.7584515439741539,0.032335643151705916
23,0.92,71.38854915188251,90.98296808708484,152.36769255936454,153.187788141021,14.77577189807954,0.2061402131149961,0.34629200483009287,0.37818849086761475,0.5305096507072449,0.4694903492927551,0.47851496934890747,0.4604657292366028,-54.41955626317334,71.38854915188251,90.98296808708484,0.7576383131019997,0.031697311454784015
24,0.96,72.1121426917423,88.24937135170705,152.51479697415917,153.4465317564235,14.72622436774543,0.20545184160328617,0.34752809377012117,0.3792656660079956,0.5305509269237518,0.46944907307624817,0.4785574674606323,0.460340678691864,-54.17935950772877,72.1121426917423,88.24937135170705,0.7571578233531027,0.032561318348385965
25,1.0,73.30902144378906,88.17323935948036,153.23153217034445,152.82475184210384,14.06495749335835,0.20598012109736108,0.344124233031928,0.3766871988773346,0.5304782390594482,0.46952176094055176,0.47871047258377075,0.46033304929733276,-53.804026044364605,73.30902144378906,88.17323935948036,0.7564256904703198,0.03220822350941114
26,1.04,73.43931760079045,87.7442130257862,153.9119339538478,152.819108895057,13.247694753158726,0.20667777880989263,0.34162444672932385,0.3763621300458908,0.5309785604476929,0.46902143955230713,0.4787013530731201,0.45934152603149414,-53.52622536643724,73.43931760079045,87.7442130257862,0.756096631965854,0.023084266010878582
27,1.08,73.57339196432991,85.61730504218897,153.72336036624094,152.31092045741872,11.915278062133495,0.20953703813177815,0.3413017805698364,0.3766016513109207,0.5310306251049042,0.4689693748950958,0.4786316752433777,0.45930707454681396,-52.55615857496616,73.57339196432991,85.61730504218897,0.755343041636727,0.0220383598755195
28,1.12,72.45116246374936,85.93788125035462,154.86742136246866,153.07358391042578,10.59787345765119,0.2088071142032518,0.35198099314775316,0.3766349107027054,0.5309177935123444,0.46908220648765564,0.4786297082901001,0.4595347046852112,-51.91091255948212,72.45116246374936,85.93788125035462,0.7550535761948788,0.015367462683230332
29,1.16,71.19162808466125,89.28602529230832,155.1613961262482,153.99318259189909,10.826704143467992,0.20844384565597734,0.3599219120863425,0.37666983902454376,0.5300497114658356,0.46995028853416443,0.47903919219970703,0.4608613848686218,-51.674448374315524,71.19162808466125,89.28602529230832,0.7539545098940531,0.02015465271222583
30,1.2,70.56011915672407,87.34169235591077,154.40798263134212,153.93951392439172,10.366926193790277,0.2079506390613964,0.36462263169790626,0.377838671207428,0.5296200215816498,0.4703799784183502,0.47911572456359863,0.4616442322731018,-51.50176780368411,70.56011915672407,87.34169235591077,0.7538661430730964,0.02413935519598775
31,1.24,69.44626644091744,89.38158705413547,155.82705552284037,156.75125567647004,8.60724176688376,0.20641756041222672,0.3651428335786497,0.3781890422105789,0.5281059443950653,0.4718940556049347,0.4810163974761963,0.4627717137336731,-51.503093245771346,69.44626644091744,89.38158705413547,0.7531341474616167,0.039252650177205084
32,1.28,70.6435460666268,87.67239419283018,154.973757289064,154.70378724315694,10.963113272292418,0.20632783763455773,0.3522062721811083,0.3792310506105423,0.5281158089637756,0.47188419103622437,0.4801562428474426,0.4636121392250061,-51.741846944139695,70.6435460666268,87.67239419283018,0.753041370574272,0.03722536487788562
33,1.32,72.81920574077836,87.11718994723442,152.4931782025601,153.0746490487852,12.717434094001135,0.2065290648462271,0.3392661368372775,0.3812989294528961,0.5304791331291199,0.4695208668708801,0.4777005910873413,0.46134114265441895,-51.794254859506275,72.81920574077836,87.11718994723442,0.7528176576350675,0.0328712597793921
34,1.36,71.88823097102454,89.99307805296877,155.0788749505881,154.60795888386545,12.07294554489144,0.20546313492870505,0.3341003165687419,0.3809063881635666,0.5302329957485199,0.4697670042514801,0.4778619408607483,0.4616720676422119,-51.677632599468815,71.88823097102454,89.99307805296877,0.7524154355580156,0.02747342821412874
35,1.4,71.6745811881285,94.69499246304434,156.44346440712826,156.7011040397734,11.518780871710163,0.2048817608026081,0.3391738131410362,0.3805600255727768,0.5300906002521515,0.4699093997478485,0.47788578271865845,0.4619330167770386,-52.100745198859386,71.6745811881285,94.69499246304434,0.7516459933284557,0.03046700735598814
36,1.44,70.85489030699577,93.73262345773874,156.80588642538928,156.70256674181417,10.650342511042766,0.2048706722035538,0.34426932578310315,0.38008634746074677,0.5301188826560974,0.4698811173439026,0.47776222229003906,0.4620000123977661,-51.89585209065636,70.85489030699577,93.73262345773874,0.7509634287068339,0.019958201629624365
37,1.48,72.71008880674724,94.81634947913882,157.588861412656,157.6826032669259,9.089708336179086,0.20417231927476026,0.352676058586953,0.3785122334957123,0.5305818021297455,0.4694181978702545,0.47799140214920044,0.4608449935913086,-51.80078942944542,72.71008880674724,94.81634947913882,0.7509954020832524,0.02343794710976157
38,1.52,73.55478674117653,99.16862748379518,157.86474517549632,159.86246326124814,6.445945121588977,0.2031857098787238,0.35159072410225234,0.3775388300418854,0.5309437811374664,0.46905621886253357,0.4788522720336914,0.45926016569137573,-51.83928837756224,73.55478674117653,99.16862748379518,0.7517123330723156,0.023926461197879265
39,1.56,72.96897472738623,98.06606335282774,156.78085473447854,159.22235391796187,9.705711983086388,0.2033248992202122,0.3492038648096856,0.376385822892189,0.5310641825199127,0.4689358174800873,0.4788326025009155,0.45903903245925903,-51.74384743077482,72.96897472738623,98.06606335282774,0.7514864770752011,0.029511072435745123
40,1.6,73.8564923250227,89.81792395369288,154.60331565405184,154.49519890573842,11.044943855985451,0.20520198801173103,0.3635080355934787,0.3760198503732681,0.5313625633716583,0.4686374366283417,0.4781818389892578,0.45909303426742554,-50.56965224830009,73.8564923250227,89.81792395369288,0.7501572061217192,0.027075788017013935
41,1.64,70.60696247843927,89.42292140501118,155.43477597521428,153.0862167766535,11.697816122791892,0.20947851313054536,0.3895812030538105,0.3748610317707062,0.5324533581733704,0.46754664182662964,0.475976824760437,0.45911645889282227,-50.05315143497558,70.60696247843927,89.42292140501118,0.7487649913087036,0.030549345831703073
42,1.68,70.89242791049115,85.26153378433818,153.97325307815163,147.82671084504065,12.94667442417304,0.2114154379498297,0.3921122955304527,0.37527401745319366,0.5335306227207184,0.4664693772792816,0.473957359790802,0.45898139476776123,-49.77634007045883,70.89242791049115,85.26153378433818,0.7478506115801407,0.04526892723553285
43,1.72,70.15009878571429,86.01539018645363,150.68706607431807,144.26758424203524,15.087899233558204,0.2110185962624733,0.38777156182591965,0.37361159920692444,0.5330402255058289,0.46695977449417114,0.4735356569290161,0.46038389205932617,-49.70153898728634,70.15009878571429,86.01539018645363,0.7471270983417829,0.05788119989197223
44,1.76,69.55862366613397,87.30768810712986,150.34493710590203,144.649240893375,16.68221483231602,0.21270195558205715,0.38465953931160723,0.37177540361881256,0.5367096364498138,0.46329036355018616,0.471422016620636,0.45515871047973633,-49.75819461070591,69.55862366613397,87.30768810712986,0.7460630244829438,0.06802381364998634
45,1.8,71.29471153606987,85.6904065306164,149.10690030867252,144.6601188951056,15.609493520725891,0.21425350382351305,0.37336493913699664,0.3722204267978668,0.5396710336208344,0.46032896637916565,0.4687349796295166,0.4519229531288147,-49.490186939075876,71.29471153606987,85.6904065306164,0.7458786874106436,0.06440024980206219
46,1.84,70.01201175474311,79.53311548201962,150.06324672254274,144.5938479828445,17.17737170069742,0.21699063351292214,0.383735563477142,0.3757111579179764,0.540629655122757,0.45937034487724304,0.46704262495040894,0.45169806480407715,-48.87955101966405,70.01201175474311,79.53311548201962,0.7458981478756125,0.057546711438194655
47,1.88,70.50025024561758,79.57031477125801,149.49129511487305,144.3216078070475,17.383609607532748,0.21797289821813848,0.38387580020726003,0.37539659440517426,0.5409213602542877,0.4590786397457123,0.46673065423965454,0.45142662525177,-48.771468767491776,70.50025024561758,79.57031477125801,0.7466720730969401,0.05665962290297497
48,1.92,70.07803577037188,77.49704046811199,150.88711259292108,144.9673942325197,16.489582810014213,0.21875751224824033,0.3903408904548139,0.3754124194383621,0.5405591726303101,0.45944082736968994,0.4669296145439148,0.4519520401954651,-48.49747657268971,70.07803577037188,77.49704046811199,0.7476202206629695,0.04332733914316041
49,1.96,71.31684004045255,84.03422015783296,153.99068293351814,149.73195435249733,14.577806975531075,0.21908243717306072,0.3722128423273243,0.371506467461586,0.5401651561260223,0.45983484387397766,0.467366099357605,0.45230358839035034,-48.28620923905607,71.31684004045255,84.03422015783296,0.7464054098183458,0.02849045872360002
50,2.0,70.17374880583958,85.73724412331661,156.18024847942226,152.3627176465675,15.49679712330854,0.2190976788119379,0.3582421747780518,0.3717530816793442,0.5399486124515533,0.46005138754844666,0.46753376722335815,0.45256900787353516,-48.290971665242026,70.17374880583958,85.73724412331661,0.746531265025789,0.030374828518439773
51,2.04,69.48681710820469,88.5814124707785,157.6490155604088,153.58475568599266,14.73635195233183,0.21879673339193434,0.35179050288120156,0.3718196749687195,0.5392994284629822,0.4607005715370178,0.4687274694442749,0.45267367362976074,-48.30904358770615,69.48681710820469,88.5814124707785,0.7459308719544699,0.031043229388142028
52,2.08,69.11118548270733,91.21420818140898,158.66379352743832,154.54908616579903,14.37065283665072,0.2190224933858004,0.3491926825781112,0.3725083917379379,0.5388809740543365,0.46111902594566345,0.4695137143135071,0.4527243375778198,-48.24232644535369,69.11118548270733,91.21420818140898,0.7456013463211782,0.01484522929191373
53,2.12,67.40434291491535,95.97332836128376,163.24283045457202,153.8603602244609,15.00269185706324,0.22221428277698985,0.4178739794581053,0.3727956712245941,0.5384763777256012,0.4615236222743988,0.470048189163208,0.4529990553855896,-48.01237227278175,67.40434291491535,95.97332836128376,0.744868902997537,0.019365615593898294
54,2.16,67.34685347668744,101.00517886817525,162.50453195152943,152.02407895212613,13.849693976137928,0.22252902232128957,0.3934249097685622,0.3723391145467758,0.5379641354084015,0.4620358645915985,0.47086602449417114,0.4532057046890259,-47.62637989221728,67.34685347668744,101.00517886817525,0.7436650264443774,0.06471110995641949
55,2.2,67.23291843175227,100.88000162620175,162.6227834053785,148.32863371469097,12.649185774393771,0.2267093128859952,0.416770513755669,0.3711201697587967,0.5377834141254425,0.4622165858745575,0.47118866443634033,0.45324450731277466,-47.04322433344039,67.23291843175227,100.88000162620175,0.7422300760041584,0.08299955235055648
56,2.24,71.27736524258935,99.90706640859945,163.0307566620023,135.91758513214268,10.955934856626556,0.23133080345972654,0.47755081541874606,0.361413910984993,0.5383309423923492,0.46166905760765076,0.4706529974937439,0.4526851177215576,-46.24464297754627,71.27736524258935,99.90706640859945,0.7402168794563322,0.10933767251090828
57,2.28,72.71155733299211,85.37083195532595,163.85982910120137,123.08740840466444,14.281011591518535,0.24646843832221207,0.5465546908542653,0.35785992443561554,0.5410314202308655,0.4589685797691345,0.4669654965400696,0.45097166299819946,-45.336503305598235,72.71155733299211,85.37083195532595,0.7398494235945471,0.1285591984057545
58,2.32,74.1533388607675,77.25119664658042,161.48118824780252,112.98930661911467,20.634150159382443,0.26137505028592356,0.554908840360342,0.35388027131557465,0.5452008545398712,0.4547991454601288,0.4598504900932312,0.44974780082702637,-44.88625954899068,74.1533388607675,77.25119664658042,0.7416024460937037,0.1375968523748677
59,2.36,72.73843265551415,77.95328022504422,160.477749134227,106.88807798864177,41.49914704469026,0.2922550873761011,0.5384885046831231,0.35426098108291626,0.5497153103351593,0.4502846896648407,0.4548754096031189,0.4456939697265625,-44.14320836903511,72.73843265551415,77.95328022504422,0.7435696996522673,0.09657190976779888
60,2.4,75.79044816405363,77.68234477500796,160.92632972287058,113.45342469957525,4.752426704186121,0.29096705581563914,0.4814249230332726,0.35284455120563507,0.5524049401283264,0.4475950598716736,0.45195287466049194,0.4432372450828552,-45.071452744225525,75.79044816405363,77.68234477500796,0.7454501966183836,0.11558526586514362
61,2.44,77.61733039436618,81.01604207403767,153.31326230095743,115.37577922287157,4.021667198369499,0.2915415206847189,0.38848955899144355,0.35379135608673096,0.5512200593948364,0.4487799406051636,0.4534945487976074,0.4440653324127197,-46.08500352838138,77.61733039436618,81.01604207403767,0.7466194801258318,0.1258105900264271
62,2.48,77.6396321071659,87.21779616299312,140.09110087071065,112.50527201982914,3.8868240257313573,0.28033592299980564,0.31807175378256314,0.3522876501083374,0.543091744184494,0.456908255815506,0.4594959616661072,0.4543205499649048,-49.40288458125408,77.6396321071659,87.21779616299312,0.7500624963731477,0.14235839464088584
63,2.52,99.61611815098726,116.93307628186511,131.65980058344954,68.88168072974182,4.257318314648472,0.2893694544856839,0.48166525656455134,0.34755587577819824,0.5368797183036804,0.4631202816963196,0.46497833728790283,0.46126222610473633,-51.6879238945823,99.61611815098726,116.93307628186511,0.7589465804172285,0.20478432015738604
64,2.56,109.22255335686293,138.1193263899252,110.79922573474998,67.20778561994261,3.7458104667535395,0.2992941248279779,0.4995586495978597,0.34406396746635437,0.529860258102417,0.470139741897583,0.4712945222854614,0.4689849615097046,-53.40399187356173,109.22255335686293,138.1193263899252,0.7714147007826603,0.3060624677799811
65,2.6,128.4030626214343,143.01790181452455,108.44073077246614,71.78041289556464,4.351733459155383,0.2948352364712872,0.4621194886620229,0.33758319914340973,0.5157526433467865,0.4842473566532135,0.4846527576446533,0.4838419556617737,-55.8548510764777,128.4030626214343,143.01790181452455,0.7814257853862011,0.38334761895530434
66,2.64,155.7922948997136,131.9044915119932,118.30283970752411,69.08827964057059,4.475504613733193,0.282465446798107,0.5443472113751308,0.3440883606672287,0.4949748367071152,0.5050251632928848,0.5136329233646393,0.49641740322113037,-58.35521367903671,155.7922948997136,131.9044915119932,0.7960892337741274,0.4671985877423924
67,2.68,148.48996634364485,119.86039888892365,139.44474564883012,69.89880497047291,2.378177276375709,0.2867017067957334,0.5074363145634495,0.3223932534456253,0.48537714779376984,0.5146228522062302,0.520185649394989,0.5090600550174713,-60.18217877814331,148.48996634364485,119.86039888892365,0.7998123372142966,0.49497284138853975
68,2.72,146.13494582865098,148.60347976853907,144.51244314865903,76.42483924328124,2.0381717504597816,0.2440373388321369,0.5947008976765897,0.3089370131492615,0.4648086875677109,0.5351913124322891,0.5306211709976196,0.5397614538669586,-62.407760466853794,146.13494582865098,148.60347976853907,0.8047869535106601,0.4617096687119604
69,2.76,139.58214078935777,123.33051005201199,156.18559262319192,74.43085961290939,0.9718962962702733,0.2433583215181912,0.6533267624974999,0.3175279498100281,0.45453158020973206,0.5454684197902679,0.5369538366794586,0.5539830029010773,-65.39573615734413,139.58214078935777,123.33051005201199,0.8076936101371591,0.5333862241041295
70,2.8,152.4789383390659,139.23351430803953,158.50193917412486,72.20898509520565,1.997934382016524,0.20793133852987997,0.6576968012472453,0.311550036072731,0.44797542691230774,0.5520245730876923,0.5458993911743164,0.5581497550010681,-66.2404299968852,152.4789383390659,139.23351430803953,0.8122389582973538,0.6394590667331259
71,2.84,158.91205873112273,147.33032754262462,158.04721230132932,67.92478902994758,2.2440276856721653,0.20987157348914218,0.6335680212489009,0.2793762534856796,0.4315861165523529,0.5684138834476471,0.5657609105110168,0.5710668563842773,-67.35273887589389,158.91205873112273,147.33032754262462,0.8212924391934366,0.6154639419372481
72,2.88,151.52148473154458,152.69893513065114,161.43399659655478,58.155382528355936,2.7361273392290855,0.25512894078021225,0.6823726901401971,0.23519820719957352,0.4233575612306595,0.5766424387693405,0.5767632126808167,0.5765216648578644,-69.07108964659471,151.52148473154458,152.69893513065114,0.8305616631652369,0.5910671892106448
73,2.92,154.01215099718158,156.87121837568586,160.05827321799356,61.32472220610804,1.148747627893357,0.27792439637076133,0.7023525524535416,0.21700764447450638,0.41558873653411865,0.5844112634658813,0.584150493144989,0.5846720337867737,-69.45947996780374,154.01215099718158,156.87121837568586,0.8394192881656416,0.5659114161951541
74,2.96,158.92240349170538,163.22266868642888,159.69787517023227,61.30308679117193,0.05397958161273664,0.2747612735724734,0.7278692919492263,0.21055013686418533,0.4100376069545746,0.5899623930454254,0.5886313021183014,0.5912934839725494,-70.22236080654247,158.92240349170538,163.22266868642888,0.8483249761841514,0.4076416430214589
75,3.0,160.48725373014622,163.98120693254614,159.8252921002386,59.890044473388365,0.18609233102907297,0.28511466949404707,0.7552608036870484,0.2078249454498291,0.40733055770397186,0.5926694422960281,0.5918290615081787,0.5935098230838776,-71.60433171164588,160.48725373014622,163.98120693254614,0.8557397190368536,0.1964389593162845
76,3.04,160.05357087666152,164.55756648737795,158.94591358346608,56.48816117899307,0.25972232156269115,0.28682860500197,0.7966627993079722,0.20394830405712128,0.4051380753517151,0.5948619246482849,0.5941646993160248,0.595559149980545,-71.9494368182089,160.05357087666152,164.55756648737795,0.8638860267220121,0.10890499298855916
77,3.08,159.88797842577563,164.28473725684034,157.36196741612065,58.392799448844336,0.11802922373522051,0.2774661922937099,0.7615976837134624,0.2012874037027359,0.40557968616485596,0.594420313835144,0.5942306220531464,0.5946100056171417,-73.11475793812403,159.88797842577563,164.28473725684034,0.8710504390976646,0.07652850021606715
78,3.12,158.6773723538655,164.6012919681083,157.25793209825449,58.89329786261766,0.4110461496618143,0.2783493429585668,0.7493695660606002,0.19916637986898422,0.40639764070510864,0.5936023592948914,0.593392014503479,0.5938127040863037,-74.10944170022312,158.6773723538655,164.6012919681083,0.8776741190390154,0.06668748648765394
79,3.16,160.87768677513353,164.2430332143477,155.70348876839705,58.68568307691658,0.16231238185281427,0.2770348562363191,0.7375733218582972,0.19840551167726517,0.40829069912433624,0.5917093008756638,0.5914373695850372,0.5919812321662903,-74.74825460464892,160.87768677513353,164.2430332143477,0.8840045269691583,0.05423407507776454
80,3.2,158.79514664572423,162.71679518145044,155.49807726901503,57.08755492869422,0.025596627022196117,0.28297124642650134,0.7310166865144778,0.1977085843682289,0.41002920269966125,0.5899707973003387,0.5893568098545074,0.59058478474617,-75.40773712306213,158.79514664572423,162.71679518145044,0.8892810055703828,0.04902574467155017
81,3.24,156.14370972700678,163.75446807470004,158.07097436032734,58.289529729354946,0.41260613005499636,0.2822492261708811,0.7432975499210421,0.19651534408330917,0.4115879088640213,0.5884120911359787,0.5877988040447235,0.5890253782272339,-75.10837760249984,156.14370972700678,163.75446807470004,0.8926881208564296,0.04577133532507043
82,3.28,159.17662677358385,163.42847728005287,159.31858669142906,57.7250224439424,0.6671933320326957,0.28058750112847947,0.7752236713616534,0.19796744734048843,0.41238321363925934,0.5876167863607407,0.5870073139667511,0.5882262587547302,-74.76897725175587,159.17662677358385,163.42847728005287,0.8962091568744543,0.041924493070505935
83,3.32,157.05229089818255,163.04363838354863,160.3880203011917,58.55677919392875,0.7363382094345639,0.27066139709279513,0.7776128898784908,0.19957951456308365,0.4125659912824631,0.5874340087175369,0.5868780314922333,0.5879899859428406,-74.33078278176968,157.05229089818255,163.04363838354863,0.8997782414609735,0.0358238616202915
84,3.36,154.19204684068674,162.11066561548898,160.97055052493644,58.592602290360475,1.204124261055938,0.2691344449862054,0.7883876253318209,0.2007811740040779,0.4129796773195267,0.5870203226804733,0.5862715244293213,0.5877691209316254,-74.07106413384672,154.19204684068674,162.11066561548898,0.9024442055008628,0.031056920180479182
85,3.4,151.76445651834914,162.33459263598886,161.70110899053674,58.68439522549816,1.1405266385528137,0.2662950305262782,0.7965933591704393,0.20124977082014084,0.4134342670440674,0.5865657329559326,0.5856272280216217,0.5875042378902435,-74.14232559533232,151.76445651834914,162.33459263598886,0.9049510973872561,0.030430668231626528
86,3.44,143.5024613631958,163.8588907074291,163.37088501581223,55.693789859665515,1.125261278814179,0.2711271597213106,0.8542529948766844,0.2018110528588295,0.4142734855413437,0.5857265144586563,0.5848521888256073,0.5866008400917053,-74.86225747971241,143.5024613631958,163.8588907074291,0.9063129569544937,0.03771593613428712
87,3.48,148.0592964809736,162.64670696622696,161.9309396136574,53.82113361910486,1.1593462579174059,0.2736692529743295,0.8226727105050389,0.20214145630598068,0.41576777398586273,0.5842322260141373,0.5830965042114258,0.5853679478168488,-74.58058577847656,148.0592964809736,162.64670696622696,0.9088204810113618,0.04362539020995884
88,3.52,140.10438622257075,162.81105374471858,161.94459329060794,53.50055906069601,1.162510676639954,0.2722311737585634,0.8235765174002091,0.20463168621063232,0.4175793379545212,0.5824206620454788,0.5811899602413177,0.5836513638496399,-74.5911952978906,140.10438622257075,162.81105374471858,0.9098104509440336,0.046618765486900124
